DateTime,SaltCreek_Discharge,JWSTA_Precipitation,JWSTA_AirTemperature,JWSTA_SolarRadiation,JWSTA_RelativeHumidity_max,JWSTA_RelativeHumidity_min,JWSTA_WindDirection,JWSTA_WindSpeed,JWSTA_SoilTemperature_5cm,JWSTA_SoilTemperature_20cm
2005-09-02,163.954272,3.3,25.07,18.65,78.8,20.7,215.0,2.1,28.83,
2005-09-03,21.803936,0.0,25.78,15.29,69.4,16.6,253.0,2.1,28.22,
2005-09-04,4.24752,0.0,26.13,12.01,67.1,27.0,217.0,2.1,28.22,
2005-09-05,2.548512,0.51,25.78,15.01,76.5,30.5,223.0,2.0,28.39,
2005-09-06,1.982176,33.27,24.76,16.94,79.7,33.2,199.0,2.3,27.67,
2005-09-07,2.265344,1.27,24.74,15.76,74.6,35.8,202.0,2.1,26.0,
2005-09-08,1.982176,0.0,24.91,21.04,64.6,24.8,217.0,2.2,25.94,
2005-09-09,0.849504,0.0,24.68,21.36,67.8,15.8,225.0,2.4,26.33,
2005-09-10,0.0,0.0,26.48,19.63,50.0,16.5,249.0,3.6,27.28,
2005-09-11,0.0,0.0,26.15,17.24,47.6,19.8,252.5,3.2,27.67,
2005-09-12,0.0,1.02,25.09,18.79,68.6,16.6,256.0,2.2,27.22,
2005-09-13,0.0,0.0,25.44,21.96,44.8,10.2,262.0,3.2,27.22,
2005-09-14,0.0,0.0,24.23,21.78,39.6,10.0,262.0,3.0,27.11,
2005-09-15,0.0,0.0,21.94,21.82,33.2,10.1,247.0,2.4,26.61,
2005-09-16,0.0,0.0,23.84,20.85,35.5,10.0,228.0,2.2,26.39,
2005-09-17,0.0,0.0,27.66,17.03,29.5,9.7,227.0,2.9,26.94,
2005-09-18,0.0,0.0,28.28,19.02,45.1,9.7,236.0,2.5,27.72,
2005-09-19,0.0,4.06,26.85,14.37,52.7,9.0,260.0,2.3,28.0,
2005-09-20,0.0,0.0,26.82,20.62,62.9,9.6,197.0,2.7,27.33,
2005-09-21,0.0,0.0,26.43,19.84,44.4,10.1,230.0,2.0,27.22,
2005-09-22,0.0,0.0,26.49,19.57,50.0,9.3,237.0,1.7,27.5,
2005-09-23,0.0,0.0,26.78,18.87,50.3,9.3,249.0,2.6,27.89,
2005-09-24,0.0,0.0,28.94,19.33,17.4,8.7,241.0,3.1,28.33,
2005-09-25,0.0,0.0,26.13,19.53,32.8,8.4,261.0,2.2,28.22,
2005-09-26,0.0,0.0,27.39,19.2,24.8,8.0,237.0,2.8,28.22,
2005-09-27,0.0,0.0,28.18,18.76,31.6,9.3,219.0,3.1,28.72,
2005-09-28,0.0,0.0,28.47,17.41,30.7,8.5,206.0,2.8,28.89,
2005-09-29,0.0,0.0,22.33,15.66,34.8,15.1,193.0,3.6,28.61,
2005-09-30,0.0,0.0,22.61,18.81,69.0,10.8,283.0,2.5,27.67,
2005-10-01,0.0,0.0,24.05,18.5,45.8,9.1,262.0,2.3,27.17,
2005-10-02,0.0,0.0,22.79,6.19,41.0,11.5,240.0,2.2,27.11,
2005-10-03,0.0,7.87,23.19,9.82,72.1,16.1,221.0,2.2,26.17,
2005-10-04,0.0,5.33,23.35,15.06,74.4,33.5,220.0,2.4,25.67,
2005-10-05,0.0,0.0,24.76,17.39,70.7,20.6,207.0,2.3,25.22,
2005-10-06,0.0,0.0,17.8,9.62,67.3,38.7,174.0,3.2,24.83,
2005-10-07,0.0,0.0,16.62,16.06,74.1,36.9,219.0,2.3,22.94,
2005-10-08,0.0,1.78,19.71,17.01,72.4,27.5,234.0,2.9,23.06,
2005-10-09,0.0,4.32,18.65,16.89,75.6,15.4,259.0,4.2,22.72,
2005-10-10,0.0,0.0,14.58,11.11,68.5,17.2,234.0,2.1,20.77,
2005-10-11,4.24752,0.0,16.07,17.28,70.7,13.0,244.0,2.2,19.89,
2005-10-12,6.2296960000000015,0.0,17.11,17.26,49.5,12.3,227.0,2.0,20.32,
2005-10-13,5.380192,0.0,15.75,8.29,48.4,19.5,219.0,3.2,20.34,
2005-10-14,4.813856,0.0,17.82,13.97,66.4,24.0,182.0,2.5,20.07,
2005-10-15,90.896928,10.92,16.67,10.49,74.2,39.7,221.0,2.3,20.37,
2005-10-16,91.180096,0.0,17.47,14.59,71.6,19.2,259.0,1.9,19.49,
2005-10-17,11.043552,0.0,19.38,16.0,65.5,14.6,263.0,2.0,19.9,
2005-10-18,6.512864,0.0,21.26,13.78,62.8,16.3,232.0,2.4,20.77,
2005-10-19,17.273248000000002,0.0,19.7,16.66,40.2,13.1,268.0,4.3,21.33,
2005-10-20,8.49504,0.0,16.58,16.16,48.1,11.9,289.0,2.2,20.68,
2005-10-21,4.813856,0.0,18.14,15.01,47.5,11.7,244.0,2.3,20.37,
2005-10-22,4.24752,0.0,19.45,15.41,46.6,11.3,259.0,2.2,20.69,
2005-10-23,3.964352,0.0,16.24,15.35,63.8,13.1,211.0,3.1,20.94,
2005-10-24,3.398016,0.0,12.16,11.18,64.8,17.7,197.0,1.5,19.81,
2005-10-25,3.681184,0.0,14.15,15.16,71.2,13.4,225.0,1.7,18.78,
2005-10-26,3.964352,0.0,16.59,14.96,66.7,13.1,265.0,2.1,18.95,
2005-10-27,3.681184,0.0,16.7,14.71,38.6,12.3,236.5,2.7,19.21,
2005-10-28,3.398016,0.0,16.63,13.98,70.5,14.7,208.0,2.3,19.31,
2005-10-29,3.681184,0.0,19.15,14.75,57.9,12.2,250.0,3.6,19.91,
2005-10-30,3.398016,0.0,16.59,14.44,46.7,11.9,268.0,2.5,19.51,
2005-10-31,3.398016,0.0,14.31,14.73,24.5,13.2,319.0,3.0,19.31,
2005-11-01,3.1148480000000003,0.0,12.3,14.41,36.4,12.5,255.0,1.8,17.91,
2005-11-02,3.398016,0.0,14.85,13.48,43.8,12.0,233.0,2.2,17.51,
2005-11-03,3.681184,0.0,16.95,11.44,31.9,11.5,247.0,2.0,17.89,
2005-11-04,3.681184,0.0,19.62,13.91,21.8,11.9,257.0,3.6,18.7,
2005-11-05,3.681184,0.0,18.94,13.91,20.3,11.6,251.0,3.3,19.01,
2005-11-06,3.681184,0.0,15.38,13.43,24.0,11.8,247.0,2.4,18.41,
2005-11-07,3.964352,0.0,17.57,12.61,24.6,11.2,233.0,2.1,18.22,
2005-11-08,4.24752,0.0,18.27,12.16,24.5,10.3,240.0,1.7,18.63,
2005-11-09,4.24752,0.0,18.03,11.71,25.6,10.3,245.5,2.2,18.82,
2005-11-10,4.24752,0.0,17.18,12.72,24.9,11.3,251.0,2.0,18.84,
2005-11-11,4.24752,0.0,18.85,11.75,29.3,11.4,256.0,3.7,19.06,
2005-11-12,4.24752,0.0,13.31,13.1,28.4,13.2,273.0,2.1,18.53,
2005-11-13,4.24752,0.0,12.81,12.55,36.3,12.7,256.0,2.1,17.42,
2005-11-14,4.24752,0.0,14.78,12.81,37.9,12.2,252.0,3.3,16.75,
2005-11-15,4.24752,0.0,12.48,12.77,23.8,14.0,275.0,3.8,17.22,
2005-11-16,3.964352,0.0,6.25,12.53,28.7,15.1,239.0,1.5,15.69,
2005-11-17,4.5306880000000005,0.0,7.56,12.34,24.3,14.1,285.0,1.9,14.51,
2005-11-18,4.24752,0.0,8.39,12.25,33.8,15.1,298.0,2.7,14.16,
2005-11-19,4.24752,0.0,6.84,12.17,41.7,14.5,232.0,1.8,13.38,
2005-11-20,4.5306880000000005,0.0,6.15,12.07,48.7,14.9,242.0,1.4,12.98,
2005-11-21,4.813856,0.0,7.13,12.1,38.2,13.5,278.0,1.7,12.49,
2005-11-22,5.097024,0.0,8.97,11.55,25.6,13.1,278.0,2.1,12.51,
2005-11-23,5.097024,0.0,9.22,10.13,23.9,13.8,284.0,1.9,12.53,
2005-11-24,5.380192,0.0,15.03,11.61,21.0,12.1,235.0,2.1,13.33,
2005-11-25,5.380192,0.0,13.85,11.37,23.6,12.6,267.0,2.6,14.19,
2005-11-26,5.097024,0.0,14.04,9.84,25.9,13.7,254.0,4.9,14.42,
2005-11-27,4.813856,0.0,6.17,11.99,46.4,16.7,299.0,5.8,14.39,
2005-11-28,4.5306880000000005,0.0,1.25,11.89,26.9,17.2,282.0,2.3,11.62,
2005-11-29,5.097024,0.0,3.19,11.19,25.1,15.9,249.0,1.6,10.32,
2005-11-30,5.663360000000001,0.0,10.71,11.18,30.4,13.3,240.0,2.2,10.75,
2005-12-01,5.946528,0.0,11.74,11.09,35.0,14.4,246.0,3.5,11.64,
2005-12-02,5.946528,0.0,16.5,11.71,17.6,12.5,243.0,4.6,13.02,
2005-12-03,5.380192,0.0,15.2,11.01,20.4,13.4,257.0,4.3,13.76,
2005-12-04,5.380192,0.0,6.51,11.17,34.7,16.3,299.0,2.9,12.97,
2005-12-05,5.097024,0.0,0.61,11.25,23.7,16.9,288.0,2.7,10.94,
2005-12-06,5.380192,0.0,2.82,11.14,24.8,15.9,265.0,2.6,9.17,
2005-12-07,5.097024,0.0,2.01,11.03,25.7,16.1,229.0,2.9,8.71,
2005-12-08,4.5306880000000005,0.0,-3.34,10.17,27.0,18.6,275.0,1.7,7.9,
2005-12-09,5.946528,0.0,0.49,8.87,25.0,16.6,250.0,1.6,7.02,
2005-12-10,6.796032,0.0,4.35,10.74,25.4,14.6,279.0,2.1,7.07,
2005-12-11,7.0792,0.0,5.12,4.47,21.9,16.9,277.0,1.7,7.94,
2005-12-12,7.0792,0.0,9.19,7.63,21.1,15.0,266.0,2.1,8.77,
2005-12-13,7.362367999999999,0.0,11.95,7.67,38.4,14.6,252.0,4.4,10.94,
2005-12-14,6.796032,0.0,6.03,10.63,61.5,15.5,291.0,2.2,10.66,
2005-12-15,6.2296960000000015,0.0,3.2,6.23,22.4,17.6,291.0,2.7,9.37,
2005-12-16,6.796032,0.0,6.52,10.06,44.9,17.0,260.0,2.8,9.17,
2005-12-17,6.512864,0.0,8.83,10.09,20.8,16.4,241.0,2.9,9.57,
2005-12-18,6.512864,0.0,9.73,10.26,31.2,14.6,223.0,2.3,9.77,
2005-12-19,7.0792,0.0,9.05,9.42,25.8,14.0,260.0,2.0,10.22,
2005-12-20,7.0792,0.0,8.61,10.18,26.8,14.1,295.0,2.1,10.33,
2005-12-21,6.796032,0.0,8.13,10.32,37.8,14.5,289.0,2.1,10.14,
2005-12-22,7.0792,0.0,9.3,10.1,34.1,13.9,249.0,1.8,10.03,
2005-12-23,7.362367999999999,0.0,11.21,9.46,26.6,12.9,290.0,1.8,10.59,
2005-12-24,7.0792,0.0,10.47,10.51,22.1,14.5,261.0,2.5,11.02,
2005-12-25,7.0792,0.0,8.87,10.41,23.4,14.0,254.0,2.0,10.43,
2005-12-26,7.362367999999999,0.0,13.12,9.17,24.6,13.3,251.0,3.3,10.68,
2005-12-27,7.362367999999999,0.0,12.89,10.31,19.6,13.9,251.0,2.6,11.67,
2005-12-28,7.362367999999999,0.0,10.15,10.19,21.9,14.2,276.0,2.1,11.39,
2005-12-29,7.362367999999999,0.0,11.37,10.54,25.4,13.5,260.0,2.6,11.17,
2005-12-30,7.645536000000001,0.0,10.3,10.54,25.5,14.6,250.0,2.4,11.4,
2005-12-31,7.362367999999999,0.0,12.82,7.95,20.6,14.4,249.0,4.2,11.55,
2006-01-01,7.645536000000001,0.0,14.41,13.22,36.0,8.5,248.4835164835165,4.194805194805195,11.592597402597404,
2006-01-02,7.0792,0.0,11.51,12.6,33.6,12.6,247.96703296703296,4.1896103896103885,11.635194805194805,
2006-01-03,7.9287040000000015,0.0,15.71,9.97,39.0,5.0,247.45054945054943,4.184415584415585,11.677792207792209,
2006-01-04,7.645536000000001,0.0,9.75,13.76,28.7,8.2,246.93406593406598,4.1792207792207785,11.720389610389613,
2006-01-05,7.362367999999999,0.0,7.75,13.65,39.5,14.8,246.4175824175824,4.174025974025974,11.762987012987013,
2006-01-06,7.362367999999999,0.0,5.72,13.74,51.3,11.4,245.9010989010989,4.1688311688311686,11.805584415584415,
2006-01-07,8.211872,0.0,9.0,13.64,44.0,11.5,245.38461538461542,4.163636363636364,11.84818181818182,
2006-01-08,8.49504,0.0,16.33,13.88,21.7,5.7,,3.1520486354753343,7.716076668242338,
2006-01-09,7.9287040000000015,0.0,6.05,13.96,29.4,6.8,,2.821945424756244,7.108897105231619,
2006-01-10,7.362367999999999,0.0,1.87,14.4,39.7,7.1,,2.817003320409108,8.211647316263747,
2006-01-11,7.645536000000001,0.0,5.94,13.04,25.6,8.4,,1.9478345945061888,9.803490724523812,
2006-01-12,8.49504,0.0,11.15,14.05,29.1,7.5,,1.8116140602536568,10.86,
2006-01-13,9.061376,0.0,7.33,14.31,24.3,9.9,,2.2402294555362015,10.5,
2006-01-14,8.49504,0.0,8.35,8.91,30.7,13.5,,2.725789706818813,10.13,
2006-01-15,8.211872,0.0,12.82,13.84,33.4,9.3,,2.4120413341432694,9.330916624573506,
2006-01-16,8.211872,0.0,4.73,12.45,51.7,17.8,,2.904978388548284,10.128398012619163,
2006-01-17,7.645536000000001,0.0,4.02,14.92,59.0,9.2,,2.3120886202755964,10.80931966037241,
2006-01-18,7.9287040000000015,0.0,7.33,13.98,28.5,8.6,,3.4413800473591696,9.778016163715618,
2006-01-19,8.49504,0.0,12.25,0.36,31.2,10.15,,1.8481216430614704,8.264612418224731,
2006-01-20,9.061376,0.0,4.6,15.38,45.0,11.7,,2.336759135455692,10.948573789697305,
2006-01-21,8.211872,0.0,3.78,14.31,36.5,19.1,,3.1419852387635148,10.09784336892042,
2006-01-22,8.778208,0.0,4.68,15.26,42.2,13.8,,2.278554466695566,11.67,
2006-01-23,8.778208,0.0,4.52,13.64,44.9,19.2,,2.9388990005519027,10.923830850277843,
2006-01-24,9.061376,0.0,7.78,12.97,36.0,10.5,,3.8216264110799183,10.493639401178154,
2006-01-25,9.91088,0.51,9.98,8.46,83.9,17.6,,2.1594175214551807,8.829354671707767,
2006-01-26,9.627712,0.0,11.62,14.75,83.4,13.5,,2.6425758848532768,7.395602185058631,
2006-01-27,9.061376,0.0,8.82,15.58,65.4,9.4,,3.0260343910341,10.257147066689788,
2006-01-28,9.061376,0.0,7.44,16.22,42.1,12.9,,2.2625221577968206,9.40274324835372,
2006-01-29,8.778208,0.0,8.15,15.77,45.2,12.1,,1.0,10.20156463780352,
2006-01-30,9.627712,0.0,10.51,15.16,49.45,15.0,,1.5815756011433029,10.421744279793474,
2006-01-31,9.061376,0.0,12.87,14.55,53.7,13.2,,1.6,10.30302577945053,
2006-02-01,9.344544,0.0,10.52,13.02,78.9,14.1,,3.3599889509037864,9.798372504488576,
2006-02-02,9.344544,0.0,10.65,14.67,69.30000000000001,17.7,,3.1549842504240875,10.482658310200543,
2006-02-03,9.061376,0.0,10.78,16.32,59.7,9.4,,3.5038251202646604,9.780599653523923,
2006-02-04,8.49504,0.0,9.76,17.07,38.0,11.8,,2.8357998754837066,8.088204462082013,
2006-02-05,9.344544,0.0,14.92,14.44,21.0,3.0,,2.468675551714225,9.787658578028095,
2006-02-06,8.778208,0.0,5.83,17.9,26.9,10.1,,3.960364968904911,10.351104097190467,
2006-02-07,8.49504,0.0,5.8,16.87,30.5,8.1,,1.9577258563422548,10.212587289548624,
2006-02-08,9.344544,0.0,9.04,17.65,19.9,6.2,,2.157785120296044,8.41973196340304,
2006-02-09,9.91088,0.0,9.68,8.26,24.9,9.5,,1.0,8.08,
2006-02-10,10.194048,0.0,9.03,17.43,58.1,21.8,,2.270729838657147,10.19153343174376,
2006-02-11,9.344544,0.0,2.08,18.38,54.7,15.0,,1.6835315940987576,9.140862180888492,
2006-02-12,9.061376,0.0,3.64,18.77,42.0,8.4,,3.4928984649484915,7.22,
2006-02-13,9.91088,0.0,6.78,18.64,27.5,7.9,,1.6,6.12,
2006-02-14,10.477216,0.0,10.84,14.75,24.6,8.3,,3.609346672263026,7.44,
2006-02-15,9.627712,0.0,16.32,18.68,19.4,9.3,,3.1281733356490613,8.11,
2006-02-16,9.061376,0.0,12.865,15.01,31.8,7.9,,2.8564996743949105,8.364457966020023,
2006-02-17,9.061376,0.0,9.41,11.34,44.2,10.9,,2.167391140310118,8.690392920001603,
2006-02-18,9.061376,0.0,10.83,17.03,52.3,18.6,,5.257607441674866,13.21196051457035,
2006-02-19,9.627712,0.0,12.78,14.81,83.0,13.1,,2.65142531470866,9.90055184870651,
2006-02-20,9.627712,0.0,14.85,17.94,27.6,11.1,,3.0314782481199565,10.185172347424311,
2006-02-21,9.344544,0.0,12.98,16.23,24.3,9.2,,4.745037540476515,13.440077239394569,
2006-02-22,9.91088,0.0,10.89,19.72,24.9,7.9,,2.2165202603925933,13.39914811584296,
2006-02-23,9.91088,0.76,9.77,12.09,90.5,10.7,,2.527918707780229,10.999855107167278,
2006-02-24,10.760384,0.76,9.6,15.59,99.2,43.5,,5.496346446643081,12.330661611439552,
2006-02-25,13.592064,0.0,10.23,20.4,97.3,11.9,,3.9278843808020873,14.712729130524155,
2006-02-26,11.326720000000002,0.0,11.63,14.75,69.2,18.5,,2.7810250845136992,9.39381866884648,
2006-02-27,11.326720000000002,0.0,15.02,20.68,78.6,9.8,,1.0,16.356764883634437,
2006-02-28,10.760384,0.0,17.9,18.89,35.9,10.0,,4.145610615243378,9.2,
2006-03-01,10.760384,0.0,19.44,16.8,46.4,13.6,,4.159323442101055,9.24,
2006-03-02,10.477216,0.0,16.93,17.77,81.5,15.2,,1.2279358341875029,16.67495132668155,
2006-03-03,9.91088,0.0,18.67,17.78,49.9,14.5,,3.2213602351484623,12.154452618544711,
2006-03-04,9.344544,0.0,18.41,20.09,42.8,9.9,,3.8387416512727737,14.247116375788776,
2006-03-05,9.344544,0.0,14.61,21.4,32.6,4.9,,2.811173393772005,12.515226401754598,
2006-03-06,9.061376,0.0,17.26,22.0,20.3,5.7,,3.4916318674020137,9.83,
2006-03-07,8.778208,0.0,16.9,8.22,57.8,6.5,,1.674539781700087,12.42,
2006-03-08,8.49504,0.0,10.93,18.69,69.0,14.3,,2.6491101100912284,14.383221632653198,
2006-03-09,8.49504,0.0,8.38,10.76,77.9,13.2,,3.546839958395439,16.228073781152318,
2006-03-10,7.645536000000001,0.0,11.84,21.98,55.8,14.0,,3.5302647503740587,19.01,
2006-03-11,7.645536000000001,0.0,10.81,21.29,71.2,11.5,,3.8363636363636364,14.53181818181818,
2006-03-12,7.0792,0.0,7.82,20.42,55.0,15.1,,3.831168831168831,14.574415584415586,
2006-03-13,7.9287040000000015,0.0,5.84,22.78,25.5,10.9,,3.8259740259740265,14.617012987012988,
2006-03-14,7.9287040000000015,0.0,9.95,23.24,29.1,10.2,,3.8207792207792206,14.659610389610386,
2006-03-15,8.49504,0.0,15.39,8.67,23.2,10.6,,3.815584415584415,14.702207792207792,
2006-03-16,8.211872,0.0,16.71,9.215,24.95,10.3,,3.8103896103896098,14.744805194805195,
2006-03-17,8.211872,0.0,18.03,9.76,26.7,13.6,,3.805194805194805,14.787402597402597,
2006-03-18,8.211872,0.0,17.28,6.41,33.1,11.7,,3.8,14.83,15.54
2006-03-19,8.211872,0.0,10.18,17.31,59.3,17.9,,4.6,15.17,15.09
2006-03-20,8.211872,0.0,7.23,19.66,65.6,19.1,,6.1,14.61,14.34
2006-03-21,7.645536000000001,0.0,11.25,21.7,63.2,12.4,,3.3,16.42,14.77
2006-03-22,7.9287040000000015,0.0,9.01,19.44,49.8,12.5,,4.0,16.48,15.35
2006-03-23,8.211872,0.0,8.37,21.69,64.9,16.6,,2.8,16.49,14.84
2006-03-24,8.211872,0.0,10.35,21.9,72.9,11.6,,2.1,19.0,15.72
2006-03-25,7.9287040000000015,0.0,15.0,21.31,32.9,9.1,,2.4,19.72,16.44
2006-03-26,8.211872,0.0,19.53,20.88,14.4,7.8,,5.4,24.84,19.08
2006-03-27,8.211872,0.0,17.12,13.97,39.3,10.1,,2.7,22.03,19.15
2006-03-28,7.645536000000001,0.0,15.25,13.11,61.6,15.3,,3.1,22.5,18.99
2006-03-29,7.362367999999999,0.0,17.23,16.98,61.7,12.9,,4.9,21.05,18.03
2006-03-30,7.0792,0.0,16.4,19.99,45.1,13.2,,4.5,23.44,19.2
2006-03-31,6.512864,0.0,17.51,21.91,32.0,11.4,,2.6,25.2,19.92
2006-04-01,6.2296960000000015,0.0,19.05,16.99,27.3,12.5,,4.2,24.91,20.25
2006-04-02,6.2296960000000015,0.0,17.55,23.34,38.7,7.3,,2.6,25.83,20.45
2006-04-03,5.663360000000001,0.0,18.76,19.37,19.2,7.4,,2.8,25.97,20.75
2006-04-04,5.663360000000001,0.0,20.95,20.82,30.3,8.6,,2.5,27.93,21.85
2006-04-05,5.380192,1.78,20.7,11.18,49.6,15.0,,4.5,22.0,22.2
2006-04-06,5.663360000000001,0.0,14.28,24.63,42.8,8.3,,7.0,22.13,19.42
2006-04-07,4.813856,0.0,15.06,22.36,35.4,8.8,,2.4,23.7,19.47
2006-04-08,4.5306880000000005,0.0,16.67,23.97,46.8,10.2,,2.6,26.54,20.75
2006-04-09,4.5306880000000005,0.0,19.85,21.77,25.6,6.2,,2.9,25.26,21.08
2006-04-10,3.964352,3.05,20.35,14.72,84.3,7.6,,5.0,25.0,21.64
2006-04-11,4.24752,0.0,19.4,23.75,84.9,9.2,,3.3,26.61,21.77
2006-04-12,4.24752,0.0,19.78,24.58,53.2,8.6,,2.0,26.42,22.07
2006-04-13,4.24752,0.0,23.06,21.32,33.9,8.2,,2.8,27.89,23.1
2006-04-14,4.24752,0.0,23.72,17.82,28.8,8.1,,3.2,27.04,23.61
2006-04-15,3.681184,0.0,21.11,25.7,27.9,5.9,,5.0,27.69,24.15
2006-04-16,3.398016,0.0,20.75,25.38,26.6,7.0,,3.6,27.3,23.41
2006-04-17,3.398016,0.0,22.0,25.49,23.0,6.9,,4.9,27.66,23.9
2006-04-18,3.681184,0.0,21.72,25.66,20.0,6.9,,4.7,28.54,24.05
2006-04-19,3.964352,0.0,19.39,25.57,11.3,5.8,,3.3,30.0,23.86
2006-04-20,3.681184,0.0,21.95,25.41,13.9,6.1,,3.9,30.86,24.65
2006-04-21,3.681184,0.0,21.02,23.32,13.9,4.9,,2.4,28.99,24.6
2006-04-22,4.24752,0.0,23.56,19.38,20.2,2.9,,3.0,29.76,24.8
2006-04-23,3.964352,0.0,23.67,25.06,13.8,5.7,,3.8,32.66,25.86
2006-04-24,3.398016,0.0,19.95,25.59,17.1,4.6,,3.8,29.78,25.45
2006-04-25,3.398016,0.0,18.84,25.66,23.2,4.1,,3.1,29.73,24.45
2006-04-26,3.398016,0.0,21.08,26.1,31.4,6.9,,3.1,31.0,25.26
2006-04-27,3.964352,0.0,21.95,24.53,57.3,5.7,,4.5,30.07,26.19
2006-04-28,3.398016,0.0,14.03,23.38,56.8,13.3,,4.3,26.07,25.38
2006-04-29,3.964352,0.0,15.11,25.5,64.7,15.4,,3.5,26.18,24.14
2006-04-30,4.24752,0.0,20.55,26.15,39.5,8.4,,2.8,28.54,25.05
2006-05-01,4.5306880000000005,0.0,23.67,25.04,25.0,8.3,,2.3,31.6,26.65
2006-05-02,4.5306880000000005,0.0,25.0,22.21,22.15,7.2,,2.45,31.88,27.36
2006-05-03,4.24752,0.0,23.39,20.74,19.3,4.5,,2.6,31.15,27.31
2006-05-04,3.964352,0.0,23.95,27.04,17.7,5.8,,3.9,31.68,27.49
2006-05-05,3.398016,0.0,22.95,27.06,18.0,5.0,,4.7,31.88,27.93
2006-05-06,3.1148480000000003,0.0,20.8,26.88,26.1,8.1,,2.5,31.2,27.67
2006-05-07,3.398016,0.0,22.95,26.73,22.2,6.5,,3.6,31.64,27.88
2006-05-08,3.398016,0.0,23.72,26.8,26.1,6.5,,3.2,32.25,28.41
2006-05-09,3.1148480000000003,0.0,24.45,27.08,27.5,5.5,,4.6,32.31,28.84
2006-05-10,2.8316800000000004,0.0,22.83,26.57,41.9,9.2,,2.9,33.08,29.05
2006-05-11,2.265344,0.0,21.89,26.78,48.7,11.5,,4.1,32.96,29.14
2006-05-12,1.982176,0.0,26.06,26.51,27.4,6.2,,3.0,34.22,29.64
2006-05-13,2.8316800000000004,0.0,27.5,24.8,15.4,4.5,,3.1,33.57,30.19
2006-05-14,3.1148480000000003,0.0,25.56,23.03,47.7,8.1,,3.9,32.32,30.23
2006-05-15,2.548512,5.08,21.28,21.73,89.1,22.0,,4.1,31.53,29.99
2006-05-16,3.964352,0.0,21.28,25.74,91.5,10.3,,2.0,29.92,28.98
2006-05-17,3.964352,0.0,23.83,27.06,61.8,10.8,,2.2,30.77,29.38
2006-05-18,3.681184,0.0,25.72,24.18,38.6,8.1,,2.3,32.38,30.34
2006-05-19,3.1148480000000003,0.0,26.56,22.83,42.6,8.5,,2.5,33.82,30.67
2006-05-20,1.982176,0.0,28.22,26.13,36.4,8.4,,3.0,35.11,31.6
2006-05-21,0.28316800000000003,0.0,29.0,26.37,24.0,6.8,,2.5,35.84,32.19
2006-05-22,0.0,0.0,28.67,25.06,21.8,5.7,,4.7,36.54,32.62
2006-05-23,0.0,0.0,26.11,28.29,21.1,6.2,,2.9,34.56,31.89
2006-05-24,0.0,0.0,27.06,28.24,17.2,5.0,,2.4,35.38,31.97
2006-05-25,0.0,0.0,27.67,27.94,20.9,5.3,,2.6,35.14,32.19
2006-05-26,0.0,0.0,27.22,27.45,17.2,5.3,,3.8,34.58,32.3
2006-05-27,0.0,0.0,26.06,27.9,21.6,8.1,,4.8,34.75,32.19
2006-05-28,0.0,0.0,25.22,28.22,27.6,8.2,,4.9,34.28,31.96
2006-05-29,0.0,0.0,25.83,28.02,30.0,7.9,,2.6,34.84,32.04
2006-05-30,0.0,0.0,26.17,27.89,24.4,5.3,,2.8,35.22,32.34
2006-05-31,0.0,0.0,26.0,27.71,35.7,5.7,,2.8,34.78,32.26
2006-06-01,0.0,0.0,25.39,26.7,49.0,15.2,,3.8,35.4,32.78
2006-06-02,0.0,2.79,25.5,25.4,65.1,16.5,,2.6,37.2,33.2
2006-06-03,0.0,0.0,28.0,26.58,53.9,11.5,,3.1,33.49,32.34
2006-06-04,0.0,0.0,30.72,27.39,33.5,7.5,,3.1,37.02,33.56
2006-06-05,0.0,0.0,31.67,27.62,20.8,7.3,,3.6,38.83,34.17
2006-06-06,0.0,0.0,30.95,25.58,26.6,8.3,,3.0,38.73,34.41
2006-06-07,0.0,0.76,29.33,19.86,41.6,10.5,,3.9,36.53,33.95
2006-06-08,0.0,0.0,27.33,17.54,42.8,14.7,,2.4,34.76,32.45
2006-06-09,0.0,1.78,27.5,25.74,59.4,14.0,,2.8,38.53,33.45
2006-06-10,0.0,0.0,28.06,26.64,70.5,7.4,,2.5,34.48,32.53
2006-06-11,0.0,0.0,29.0,27.78,24.3,5.9,,2.3,36.56,32.97
2006-06-12,0.0,0.0,29.95,27.85,18.7,4.7,,2.2,37.09,33.21
2006-06-13,0.0,0.0,32.78,23.91,22.1,6.3,,3.1,38.92,34.09
2006-06-14,0.0,0.0,33.56,24.8,17.8,6.7,,3.6,39.58,34.5
2006-06-15,0.0,0.0,32.0,22.59,19.9,7.3,,4.6,37.96,34.12
2006-06-16,0.0,0.0,28.11,28.12,18.5,6.4,,4.4,36.45,33.26
2006-06-17,0.0,0.0,28.33,28.33,18.5,6.7,,2.9,36.68,32.82
2006-06-18,0.0,0.0,30.17,27.85,20.0,5.3,,2.5,37.54,33.31
2006-06-19,0.0,0.0,31.78,27.43,27.3,5.1,,4.3,39.47,34.27
2006-06-20,0.0,0.0,31.45,24.49,27.8,7.5,,2.6,40.11,34.65
2006-06-21,0.0,0.0,31.67,24.25,24.5,7.5,,3.7,38.98,34.8
2006-06-22,0.0,0.0,28.78,24.58,44.5,10.1,,3.5,39.41,34.68
2006-06-23,0.0,0.0,27.89,24.03,53.6,19.6,,2.9,38.92,34.3
