DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2011-07-23,0.0,0.56,0.66,6.9,24.8,,,
2011-07-24,0.0,0.41,0.52,0.3,23.1,,,
2011-07-25,0.0,0.8,1.42,13.2,17.5,,,
2011-07-26,0.0,1.66,1.1,1.8,18.6,,,
2011-07-27,0.0,1.45,0.75,0.3,19.4,,,
2011-07-28,0.0,0.88,0.53,0.0,20.8,,,
2011-07-29,0.0,0.87,0.77,8.6,20.8,,,
2011-07-30,0.0,1.43,1.08,0.0,22.2,,,
2011-07-31,0.0,1.0,0.52,0.0,21.8,,,
2011-08-01,0.0,0.86,0.59,6.3,21.4,,,
2011-08-02,0.0,0.82,0.58,0.3,20.6,,,
2011-08-03,0.0,0.56,0.41,0.0,19.4,,,
2011-08-04,0.0,0.46,0.4,0.0,20.3,,,
2011-08-05,0.0,0.38,0.39,0.0,20.9,,,
2011-08-06,0.0,0.33,0.39,2.3,21.8,,,
2011-08-07,0.0,1.06,1.21,11.4,22.6,,,
2011-08-08,0.0,1.8,1.21,5.3,22.5,,,
2011-08-09,0.0,1.82,0.95,18.0,20.3,,,
2011-08-10,0.0,5.71,2.38,0.3,20.3,,,
2011-08-11,0.0,2.54,0.69,0.0,18.3,,,
2011-08-12,0.0,1.21,0.48,0.0,18.0,,,
2011-08-13,0.0,0.81,0.4,0.0,20.3,,,
2011-08-14,0.0,0.7,0.5,2.8,18.0,,,
2011-08-15,4.67,11.89,8.49,45.7,16.7,,,
2011-08-16,13.06,22.29,4.38,1.5,15.9,,,
2011-08-17,5.52,6.36,1.34,0.3,19.6,,,
2011-08-18,2.48,2.73,0.85,0.0,21.5,,,
2011-08-19,1.27,1.58,0.71,0.0,21.6,,,
2011-08-20,0.68,1.06,0.58,0.0,21.3,,,
2011-08-21,1.18,1.33,1.67,18.8,20.7,,,
2011-08-22,5.91,6.9,2.72,4.6,17.8,,,
2011-08-23,2.3,3.37,0.87,0.0,15.8,,,
2011-08-24,1.04,1.66,0.63,0.0,18.9,,,
2011-08-25,2.3,2.07,1.23,20.3,20.2,,,
2011-08-26,7.53,6.66,2.06,0.3,20.8,,,
2011-08-27,7.37,5.43,2.55,21.6,20.2,,,
2011-08-28,114.23,199.39,82.18,111.0,19.1,,,
2011-08-29,81.66,54.45,7.33,0.0,16.2,,,
2011-08-30,38.8,15.54,2.95,0.3,17.6,,,
2011-08-31,15.32,8.26,2.09,0.0,19.4,,,
2011-09-01,8.07,5.77,1.85,0.0,18.9,,,
2011-09-02,5.36,4.42,1.59,0.0,18.1,,,
2011-09-03,4.19,3.6,1.45,0.0,20.5,,,
2011-09-04,3.85,3.32,1.52,0.0,21.6,,,
2011-09-05,3.39,3.34,1.45,0.0,21.2,,,
2011-09-06,15.24,15.21,5.24,26.9,15.0,,,
2011-09-07,50.81,78.92,27.71,44.2,13.5,,,
2011-09-08,71.55,112.6,30.15,29.2,15.9,,,
2011-09-09,49.97,49.54,7.52,0.0,18.7,,,
2011-09-10,26.99,22.67,4.37,0.0,16.8,,,
2011-09-11,16.9,15.27,3.51,0.0,14.9,,,
2011-09-12,12.3,12.41,3.14,0.0,18.5,,,
2011-09-13,9.47,10.26,2.82,0.0,20.5,,,
2011-09-14,7.62,8.7,2.65,0.0,20.1,,,
2011-09-15,7.19,8.94,2.95,5.1,15.0,,,
2011-09-16,6.9,9.39,2.82,0.3,8.7,,,
2011-09-17,5.14,7.1,2.29,0.0,9.9,,,
2011-09-18,4.19,6.14,2.15,0.0,11.0,,,
2011-09-19,3.52,5.44,2.08,0.0,11.4,,,
2011-09-20,4.85,6.86,2.7,5.8,13.5,,,
2011-09-21,5.35,7.47,2.56,0.5,17.4,,,
2011-09-22,11.85,12.87,5.77,19.0,19.3,,,
2011-09-23,35.1,46.12,25.49,52.1,19.6,,,
2011-09-24,59.25,89.41,18.17,1.5,20.6,,,
2011-09-25,37.47,32.02,6.74,0.0,19.9,,,
2011-09-26,21.81,19.86,4.89,0.0,20.2,,,
2011-09-27,14.37,14.69,4.08,0.3,19.9,,,
2011-09-28,10.88,12.06,3.69,3.0,17.9,,,
2011-09-29,24.76,28.0,10.96,20.6,16.4,,,
2011-09-30,22.73,27.76,7.07,5.6,16.0,,,
2011-10-01,26.19,27.14,9.34,10.2,12.2,,,
2011-10-02,25.58,29.69,7.22,0.3,12.4,,,
2011-10-03,19.02,20.81,5.6,1.8,11.4,,,
2011-10-04,24.34,28.55,10.85,18.0,11.0,,,
2011-10-05,24.38,34.47,8.42,0.0,10.4,,,
2011-10-06,17.83,20.15,5.3,0.0,7.4,,,
2011-10-07,13.72,15.01,4.4,0.0,9.0,,,
2011-10-08,11.19,12.79,3.99,0.0,15.1,,,
2011-10-09,9.21,11.26,3.69,0.0,18.4,,,
2011-10-10,7.76,9.98,3.52,0.0,18.8,,,
2011-10-11,6.6,9.05,3.36,0.0,14.4,,,
2011-10-12,5.93,8.41,3.36,0.8,11.0,,,
2011-10-13,8.0,10.85,4.18,6.1,13.1,,,
2011-10-14,28.57,44.13,22.59,39.4,15.1,,,
2011-10-15,41.03,63.86,13.87,1.8,11.0,,,
2011-10-16,28.78,27.12,6.92,0.5,11.8,,,
2011-10-17,20.61,18.41,5.43,0.3,11.4,,,
2011-10-18,15.28,14.83,4.74,0.0,10.1,,,
2011-10-19,16.83,17.94,7.24,19.6,10.4,,,
2011-10-20,24.23,33.02,10.29,3.0,12.7,,,
2011-10-21,18.14,21.55,6.08,0.0,9.9,,,
2011-10-22,14.58,16.32,5.16,0.0,8.2,,,
2011-10-23,12.18,14.03,4.72,0.0,5.4,,,
2011-10-24,10.7,13.07,4.51,4.6,8.0,,,
2011-10-25,11.12,14.3,4.93,0.3,7.3,,,
2011-10-26,9.72,12.71,4.46,1.3,5.0,,,
2011-10-27,16.16,20.21,7.85,25.9,2.1,,,
2011-10-28,20.06,27.19,7.67,0.0,0.2,,,
2011-10-29,19.0,23.68,6.55,26.2,-0.6,,,
2011-10-30,19.54,22.66,6.06,17.0,0.1,,,
2011-10-31,19.04,20.24,6.13,0.0,1.9,,,
2011-11-01,18.66,21.2,6.72,0.0,3.0,,,
2011-11-02,18.53,22.67,7.38,0.0,4.1,,,
2011-11-03,20.73,27.35,9.51,0.0,6.1,,,
2011-11-04,25.31,37.51,11.2,0.0,3.8,,,
2011-11-05,23.75,32.31,8.38,0.0,1.7,,,
2011-11-06,21.22,25.16,7.43,0.0,4.3,,,
2011-11-07,22.13,25.83,8.17,0.0,8.2,,,
2011-11-08,24.82,28.54,8.04,0.0,11.3,,,
2011-11-09,22.28,24.28,6.68,0.0,12.8,,,
2011-11-10,26.8,28.03,11.72,23.4,12.6,,,
2011-11-11,34.85,48.46,13.32,0.0,3.7,,,
2011-11-12,26.39,27.18,7.46,0.0,4.3,,,
2011-11-13,21.36,20.68,6.25,0.0,9.2,,,
2011-11-14,17.89,18.16,5.81,0.0,12.2,,,
2011-11-15,15.58,17.03,5.57,1.3,12.1,,,
2011-11-16,14.2,16.27,5.46,5.3,9.9,,,
2011-11-17,14.5,17.11,5.83,0.0,4.1,,,
2011-11-18,12.37,14.73,4.89,0.0,0.1,,,
2011-11-19,11.07,13.28,4.62,0.0,3.9,,,
2011-11-20,10.27,12.76,4.62,0.0,10.3,,,
2011-11-21,9.46,12.13,4.43,0.0,4.5,,,
2011-11-22,8.84,11.37,4.23,4.1,2.0,,,
2011-11-23,41.21,62.17,23.67,35.3,0.6,,,
2011-11-24,33.9,39.66,9.97,0.0,0.9,,,
2011-11-25,26.16,23.97,7.01,0.0,6.8,,,
2011-11-26,20.9,19.21,5.88,0.0,9.1,,,
2011-11-27,17.14,16.8,5.38,0.0,7.7,,,
2011-11-28,14.73,15.89,5.14,0.0,12.3,,,
2011-11-29,13.71,15.47,5.21,20.3,14.0,,,
2011-11-30,43.23,65.99,23.98,11.2,7.7,,,
2011-12-01,30.29,33.98,8.79,0.0,2.1,,,
2011-12-02,23.51,22.44,6.62,0.0,1.3,,,
2011-12-03,19.0,18.48,5.86,0.0,0.3,,,
2011-12-04,16.03,16.57,5.53,0.0,4.4,,,
2011-12-05,14.19,15.81,5.37,0.0,8.8,,,
2011-12-06,14.13,16.7,5.7,5.3,11.7,,,
2011-12-07,28.95,36.2,19.24,46.2,8.3,,,
2011-12-08,92.01,181.57,58.63,20.6,-0.1,,,
2011-12-09,63.23,53.65,14.19,0.0,1.0,,,
2011-12-10,44.58,35.76,11.17,0.0,-0.8,,,
2011-12-11,32.94,28.52,9.43,0.0,-3.5,,,
2011-12-12,25.79,24.66,8.36,0.0,-0.3,,,
2011-12-13,21.49,22.23,7.73,0.0,0.5,,,
2011-12-14,18.87,20.78,7.27,0.0,1.7,,,
2011-12-15,17.92,20.29,7.3,3.3,5.6,,,
2011-12-16,18.53,20.85,7.47,2.3,3.6,,,
2011-12-17,15.95,18.48,6.7,0.0,-2.2,,,
2011-12-18,13.75,16.18,6.02,0.0,-9.4,,,
2011-12-19,11.8,14.68,5.66,0.0,-2.5,,,
2011-12-20,11.12,14.91,5.56,0.0,0.3,,,
2011-12-21,10.97,15.05,5.66,5.6,4.9,,,
2011-12-22,14.36,18.71,6.9,0.8,6.7,,,
2011-12-23,30.08,42.4,15.73,21.1,1.5,,,
2011-12-24,24.21,29.3,8.56,0.0,-6.0,,,
2011-12-25,18.57,19.78,6.35,0.0,-3.4,,,
2011-12-26,15.86,17.65,5.78,0.0,0.0,,,
2011-12-27,14.6,16.78,5.88,17.0,2.6,,,
2011-12-28,24.08,32.2,11.44,1.0,1.4,,,
2011-12-29,17.97,21.42,6.46,0.0,-6.7,,,
2011-12-30,14.57,16.81,5.37,0.0,-1.3,,,
2011-12-31,13.66,17.17,5.64,1.5,1.0,,,
2012-01-01,13.25,16.58,5.47,4.3,4.1,,,
2012-01-02,15.88,19.89,6.64,0.5,0.7,,,
2012-01-03,13.29,16.2,5.13,0.0,-8.2,,,
2012-01-04,10.54,12.05,4.41,0.0,-11.0,,,
2012-01-05,9.25,11.86,4.31,0.0,-5.1,,,
2012-01-06,8.7,11.67,4.2,0.0,-0.1,,,
2012-01-07,8.57,11.67,4.16,0.0,5.0,,,
2012-01-08,8.24,11.27,3.97,0.0,-0.3,,,
2012-01-09,7.75,10.32,3.79,0.0,-3.2,,,
2012-01-10,7.42,10.14,3.73,0.0,-0.2,,,
2012-01-11,7.19,9.87,3.6,0.0,-0.7,,,
2012-01-12,7.35,10.44,3.7,13.2,-0.8,,,
2012-01-13,8.68,11.36,4.21,1.5,-1.5,,,
2012-01-14,8.73,11.34,3.72,0.0,-6.3,,,
2012-01-15,8.76,9.81,3.24,0.0,-15.3,,,
2012-01-16,9.87,9.72,3.12,1.5,-10.1,,,
2012-01-17,6.46,9.21,3.21,3.0,0.4,,,
2012-01-18,7.44,10.91,3.72,0.0,-2.5,,,
2012-01-19,6.91,8.47,3.08,1.5,-8.1,,,
2012-01-20,5.87,7.89,2.95,1.0,-6.9,,,
2012-01-21,5.46,7.88,2.84,2.3,-10.3,,,
2012-01-22,5.18,7.68,2.75,0.5,-8.9,,,
2012-01-23,5.18,7.56,2.77,3.6,0.4,,,
2012-01-24,12.06,15.9,5.65,0.3,5.6,,,
2012-01-25,11.65,14.52,4.13,0.0,-0.4,,,
2012-01-26,9.53,11.19,3.32,5.8,-0.2,,,
2012-01-27,25.43,38.14,13.33,19.6,1.3,,,
2012-01-28,25.66,32.79,6.58,0.0,1.6,,,
2012-01-29,20.37,18.07,4.51,0.0,0.2,,,
2012-01-30,16.51,14.21,3.79,0.0,-2.0,,,
2012-01-31,13.59,12.4,3.42,0.0,0.5,,,
2012-02-01,12.59,12.59,3.75,1.0,6.6,,,
2012-02-02,12.38,13.67,3.99,0.0,0.4,,,
2012-02-03,10.79,11.84,3.33,0.0,-3.3,,,
2012-02-04,9.6,10.77,3.1,0.0,-1.2,,,
2012-02-05,8.46,9.66,2.88,0.0,-5.2,,,
2012-02-06,7.5,9.0,2.78,0.0,0.8,,,
2012-02-07,7.17,9.12,2.77,0.0,0.5,,,
2012-02-08,6.71,8.47,2.62,0.0,-4.2,,,
2012-02-09,6.18,8.14,2.57,0.0,-0.7,,,
2012-02-10,5.91,7.8,2.53,0.0,1.1,,,
2012-02-11,5.86,8.11,2.56,0.0,-1.0,,,
2012-02-12,5.73,7.21,2.35,0.0,-9.8,,,
2012-02-13,5.61,6.61,2.23,0.0,-4.4,,,
2012-02-14,4.47,6.67,2.24,0.0,-0.6,,,
2012-02-15,4.79,7.3,2.28,0.0,1.8,,,
2012-02-16,4.95,7.21,2.28,0.8,0.2,,,
2012-02-17,5.34,8.0,2.44,0.0,2.3,,,
2012-02-18,5.37,7.42,2.29,0.0,0.5,,,
2012-02-19,5.2,7.04,2.21,0.0,-0.5,,,
2012-02-20,5.01,6.6,2.11,0.0,-2.9,,,
2012-02-21,4.56,6.14,2.02,0.3,-1.4,,,
2012-02-22,4.57,6.6,2.14,0.0,5.4,,,
2012-02-23,4.97,6.85,2.21,0.3,4.1,,,
2012-02-24,7.21,8.5,3.38,18.5,-0.3,,,
2012-02-25,16.29,20.79,5.57,0.0,-0.6,,,
2012-02-26,10.86,10.51,2.64,0.0,-3.5,,,
2012-02-27,8.49,8.14,2.31,0.0,0.9,,,
2012-02-28,7.37,7.75,2.25,0.0,1.4,,,
2012-02-29,6.59,7.17,2.17,6.1,-2.1,,,
2012-03-01,6.42,7.68,2.15,4.8,-3.0,,,
2012-03-02,5.92,7.03,2.01,0.0,-4.6,,,
2012-03-03,7.89,8.58,2.91,8.4,0.4,,,
2012-03-04,9.45,11.03,2.75,0.0,-0.6,,,
2012-03-05,7.63,8.43,2.18,0.0,-4.9,,,
2012-03-06,7.02,7.05,1.95,0.0,-5.0,,,
2012-03-07,6.51,8.21,2.19,0.0,4.9,,,
2012-03-08,18.52,20.99,7.5,0.0,11.2,,,
2012-03-09,22.61,29.41,6.05,1.0,1.5,,,
2012-03-10,15.83,14.76,3.12,0.0,-2.6,,,
2012-03-11,12.91,11.24,2.71,0.0,4.4,,,
2012-03-12,11.94,10.72,2.78,0.0,11.3,,,
2012-03-13,13.89,13.23,3.35,2.3,12.9,,,
2012-03-14,16.13,18.14,4.6,2.5,8.8,,,
2012-03-15,13.32,14.1,3.12,0.0,3.6,,,
2012-03-16,12.22,12.52,3.08,2.5,3.1,,,
2012-03-17,11.73,12.28,2.93,0.0,6.8,,,
2012-03-18,10.84,11.05,2.71,0.0,10.7,,,
2012-03-19,10.44,10.14,2.59,0.0,15.0,,,
2012-03-20,9.8,9.36,2.48,0.0,15.4,,,
2012-03-21,9.17,8.87,2.43,0.3,15.8,,,
2012-03-22,8.43,8.49,2.39,0.0,17.6,,,
2012-03-23,7.25,7.79,2.27,0.0,16.4,,,
2012-03-24,5.99,7.06,2.19,0.0,10.6,,,
2012-03-25,5.71,7.28,2.27,0.8,5.3,,,
2012-03-26,5.3,6.95,2.16,0.3,2.0,,,
2012-03-27,4.4,6.12,1.98,0.0,-0.7,,,
2012-03-28,4.39,6.58,2.07,0.8,4.7,,,
2012-03-29,4.69,6.77,2.02,0.0,4.0,,,
2012-03-30,4.16,6.11,1.9,0.0,3.1,,,
2012-03-31,3.79,5.99,1.86,0.0,3.0,,,
2012-04-01,3.91,6.2,1.92,2.8,3.1,,,
2012-04-02,4.52,6.84,1.98,0.0,3.9,,,
2012-04-03,3.59,5.74,1.78,0.0,5.0,,,
2012-04-04,3.17,5.42,1.74,0.0,6.5,,,
2012-04-05,3.09,5.34,1.71,0.0,2.5,,,
2012-04-06,2.82,5.02,1.65,0.0,2.7,,,
2012-04-07,2.58,4.82,1.59,0.0,4.5,,,
2012-04-08,2.37,4.73,1.59,0.0,5.7,,,
2012-04-09,2.25,4.66,1.57,0.0,5.7,,,
2012-04-10,2.05,4.47,1.52,0.0,7.5,,,
2012-04-11,1.84,4.24,1.5,1.0,5.3,,,
2012-04-12,2.38,5.48,1.75,0.5,5.1,,,
2012-04-13,2.43,5.08,1.58,0.0,8.4,,,
2012-04-14,1.8,4.34,1.46,0.0,11.9,,,
2012-04-15,1.93,4.2,1.44,0.3,16.3,,,
2012-04-16,4.83,5.7,1.83,2.0,21.3,,,
2012-04-17,4.14,4.5,1.47,0.0,17.3,,,
2012-04-18,3.05,3.66,1.4,0.0,8.7,,,
2012-04-19,2.65,3.43,1.35,0.0,12.7,,,
2012-04-20,2.22,3.27,1.3,0.0,15.8,,,
2012-04-21,1.98,3.17,1.29,0.0,16.2,,,
2012-04-22,7.33,8.19,4.46,28.7,6.4,,,
2012-04-23,34.03,51.23,14.56,16.5,9.2,,,
2012-04-24,20.93,19.89,3.5,0.0,6.4,,,
2012-04-25,14.14,10.38,2.41,0.3,6.4,,,
2012-04-26,9.88,7.96,2.11,3.6,7.6,,,
2012-04-27,8.82,8.58,2.32,0.3,5.1,,,
2012-04-28,6.32,6.74,1.87,0.0,5.1,,,
2012-04-29,4.81,5.92,1.73,0.0,5.9,,,
2012-04-30,3.8,5.44,1.62,0.0,8.6,,,
2012-05-01,9.17,11.56,3.67,13.5,5.9,,,
2012-05-02,9.19,11.98,2.5,0.0,6.9,,,
2012-05-03,11.31,13.55,3.66,6.6,8.0,,,
2012-05-04,9.81,11.72,2.65,0.5,11.4,,,
2012-05-05,7.85,9.27,2.23,0.3,13.2,,,
2012-05-06,6.08,7.71,1.96,0.0,12.6,,,
2012-05-07,4.77,6.58,1.79,0.0,13.6,,,
2012-05-08,8.28,10.37,3.25,14.5,9.9,,,
2012-05-09,10.59,13.83,3.0,1.5,13.9,,,
2012-05-10,21.98,26.68,7.85,17.0,10.2,,,
2012-05-11,15.12,16.68,3.02,0.0,10.1,,,
2012-05-12,10.05,9.91,2.23,0.0,15.0,,,
2012-05-13,6.91,7.78,1.91,0.0,19.0,,,
2012-05-14,6.36,8.94,2.17,6.6,15.4,,,
2012-05-15,13.58,17.14,4.6,11.7,15.1,,,
2012-05-16,15.86,20.78,4.56,6.1,16.6,,,
2012-05-17,14.98,17.79,4.19,0.0,12.1,,,
2012-05-18,9.59,11.33,2.39,0.0,14.5,,,
2012-05-19,6.62,8.66,1.98,0.0,17.7,,,
2012-05-20,4.71,7.89,1.72,0.0,19.5,,,
2012-05-21,3.7,7.33,1.72,1.8,15.8,,,
2012-05-22,3.98,8.45,1.99,0.5,16.0,,,
2012-05-23,3.66,8.4,1.79,0.5,18.6,,,
2012-05-24,2.97,7.43,1.65,0.0,18.8,,,
2012-05-25,2.65,7.02,1.7,0.3,18.0,,,
2012-05-26,2.37,6.88,1.59,0.0,21.4,,,
2012-05-27,1.43,5.75,1.28,0.0,21.0,,,
2012-05-28,0.96,4.6,1.18,0.0,21.3,,,
2012-05-29,0.98,4.29,1.36,10.9,21.5,,,
2012-05-30,2.98,7.25,2.11,1.3,18.8,,,
2012-05-31,1.83,5.87,1.38,0.0,18.2,,,
2012-06-01,0.93,3.62,1.12,0.0,15.2,,,
2012-06-02,16.02,20.09,8.71,37.1,12.1,,,
2012-06-03,18.17,23.02,4.14,2.8,13.4,,,
2012-06-04,12.83,11.82,3.21,5.1,9.1,,,
2012-06-05,9.81,10.18,2.69,0.5,10.4,,,
2012-06-06,9.54,11.11,2.82,6.3,12.1,,,
2012-06-07,7.11,9.47,2.58,1.8,13.9,,,
2012-06-08,5.38,7.97,2.2,1.3,16.6,,,
2012-06-09,3.95,6.37,1.83,0.0,16.9,,,
2012-06-10,2.54,4.88,1.5,0.0,19.7,,,
2012-06-11,1.5,3.51,1.33,0.0,17.4,,,
2012-06-12,1.12,3.18,1.32,4.6,16.8,,,
2012-06-13,10.37,13.92,4.86,14.7,16.7,,,
2012-06-14,7.86,10.97,2.33,0.3,17.1,,,
2012-06-15,4.11,5.79,1.57,0.0,17.0,,,
2012-06-16,2.1,3.81,1.28,0.0,16.3,,,
2012-06-17,1.19,2.93,1.18,0.0,14.6,,,
2012-06-18,0.84,2.55,1.15,0.0,15.0,,,
2012-06-19,0.71,2.54,1.18,0.0,16.2,,,
2012-06-20,0.55,2.51,1.03,0.0,25.3,,,
2012-06-21,0.29,2.03,0.82,0.0,26.0,,,
2012-06-22,0.14,1.52,0.73,0.0,24.0,,,
2012-06-23,0.05,1.16,0.71,0.0,20.2,,,
2012-06-24,0.0,0.93,0.64,0.3,19.9,,,
2012-06-25,0.15,1.51,1.15,8.4,16.9,,,
2012-06-26,0.23,2.19,0.96,0.5,13.9,,,
2012-06-27,0.14,1.79,0.79,0.0,16.7,,,
2012-06-28,0.0,1.31,0.63,0.0,20.1,,,
2012-06-29,0.0,0.96,0.53,0.0,23.2,,,
2012-06-30,0.0,0.7,0.42,0.0,23.0,,,
2012-07-01,0.0,0.54,0.36,0.0,23.6,,,
2012-07-02,0.0,0.42,0.34,0.0,21.0,,,
2012-07-03,0.0,0.35,0.31,0.0,21.3,,,
2012-07-04,0.0,0.56,0.51,6.6,22.9,,,
2012-07-05,0.0,0.39,0.35,0.0,21.6,,,
2012-07-06,0.0,0.28,0.3,0.0,22.1,,,
2012-07-07,0.0,0.26,0.33,0.3,22.0,,,
2012-07-08,0.0,0.24,0.31,0.0,22.5,,,
2012-07-09,0.0,0.17,0.21,0.0,19.7,,,
2012-07-10,0.0,0.11,0.18,0.0,19.8,,,
2012-07-11,0.0,0.08,0.16,0.0,22.0,,,
2012-07-12,0.0,0.06,0.15,0.0,23.6,,,
2012-07-13,0.0,0.02,0.13,0.0,23.8,,,
2012-07-14,0.0,0.0,0.13,0.0,24.2,,,
2012-07-15,0.0,0.0,0.11,2.0,23.5,,,
2012-07-16,0.0,0.0,0.2,0.8,25.3,,,
2012-07-17,0.0,0.0,0.15,0.0,26.3,,,
2012-07-18,0.0,0.0,0.08,0.0,26.0,,,
2012-07-19,0.0,0.0,0.06,0.0,21.3,,,
2012-07-20,0.0,0.0,0.09,0.0,17.2,,,
2012-07-21,0.0,0.0,0.11,0.0,19.1,,,
2012-07-22,0.0,0.0,0.06,0.0,21.5,,,
2012-07-23,0.0,0.0,0.06,1.5,21.6,,,
2012-07-24,0.0,0.0,0.27,5.8,21.5,,,
2012-07-25,0.0,0.0,0.15,0.0,19.2,,,
2012-07-26,0.0,0.0,0.09,1.0,21.6,,,
2012-07-27,0.0,0.0,0.26,4.6,20.9,,,
2012-07-28,0.0,0.08,0.99,16.5,20.0,,,
2012-07-29,0.0,0.5,0.59,0.0,18.1,,,
2012-07-30,0.0,0.36,0.3,0.3,19.8,,,
2012-07-31,0.0,0.33,0.18,0.0,19.8,,,
2012-08-01,0.0,0.19,0.16,0.0,20.8,,,
2012-08-02,0.0,0.09,0.12,0.0,23.2,,,
2012-08-03,0.0,0.03,0.07,0.0,25.3,,,
2012-08-04,0.0,0.0,0.03,0.3,24.4,,,
2012-08-05,0.0,0.16,1.65,29.5,23.6,,,
2012-08-06,0.0,1.55,1.31,0.0,20.6,,,
2012-08-07,0.0,1.37,0.23,0.0,22.3,,,
2012-08-08,0.0,0.68,0.14,0.0,22.5,,,
2012-08-09,0.0,0.4,0.1,0.0,24.0,,,
2012-08-10,0.0,0.88,1.54,21.1,21.4,,,
2012-08-11,5.43,17.8,15.65,46.0,21.1,,,
2012-08-12,13.04,33.64,3.84,0.0,22.3,,,
2012-08-13,5.04,6.24,0.76,0.3,20.8,,,
2012-08-14,2.26,2.46,0.5,0.0,20.4,,,
2012-08-15,8.94,5.2,3.1,20.8,20.8,,,
2012-08-16,4.43,5.42,0.83,1.0,20.7,,,
2012-08-17,1.93,2.43,0.48,0.8,21.0,,,
2012-08-18,1.27,1.69,0.47,2.8,18.3,,,
2012-08-19,0.8,1.12,0.34,0.0,16.4,,,
2012-08-20,0.49,0.83,0.27,0.0,17.9,,,
2012-08-21,0.36,0.61,0.21,0.0,19.4,,,
2012-08-22,0.17,0.45,0.16,0.0,19.4,,,
2012-08-23,0.0,0.33,0.14,0.0,20.9,,,
2012-08-24,0.0,0.25,0.12,0.0,21.3,,,
2012-08-25,0.0,0.2,0.11,0.0,21.0,,,
2012-08-26,0.0,0.16,0.09,0.0,20.3,,,
2012-08-27,0.0,0.13,0.07,0.0,20.8,,,
2012-08-28,0.0,0.62,0.81,16.8,20.6,,,
2012-08-29,0.0,0.52,0.24,0.0,16.0,,,
2012-08-30,0.0,0.32,0.12,0.0,17.6,,,
2012-08-31,0.0,0.27,0.07,0.0,21.9,,,
2012-09-01,0.0,0.2,0.04,0.0,20.6,,,
2012-09-02,0.0,0.14,0.06,0.0,18.0,,,
2012-09-03,0.0,0.1,0.06,0.0,17.7,,,
2012-09-04,0.0,0.09,0.09,3.6,19.0,,,
2012-09-05,2.5,7.07,4.77,38.6,21.5,,,
2012-09-06,1.47,5.3,0.54,0.0,20.0,,,
2012-09-07,0.8,2.31,0.35,0.5,21.9,,,
2012-09-08,0.77,1.72,0.46,9.6,20.5,,,
2012-09-09,1.15,2.14,0.7,0.8,15.7,,,
2012-09-10,0.68,1.45,0.31,0.0,12.9,,,
2012-09-11,0.38,0.97,0.2,0.0,12.2,,,
2012-09-12,0.18,0.7,0.15,0.0,16.1,,,
2012-09-13,0.09,0.52,0.13,0.0,18.6,,,
2012-09-14,0.0,0.41,0.12,0.0,18.8,,,
2012-09-15,0.0,0.35,0.12,1.8,14.7,,,
2012-09-16,0.0,0.29,0.09,0.0,12.0,,,
2012-09-17,0.0,0.26,0.07,0.0,14.7,,,
2012-09-18,0.0,0.41,0.31,19.8,17.3,,,
2012-09-19,0.52,1.92,1.22,0.8,13.6,,,
2012-09-20,0.16,1.39,0.23,0.0,11.4,,,
2012-09-21,0.03,1.01,0.17,0.0,12.5,,,
2012-09-22,0.02,0.84,0.19,14.5,14.9,,,
2012-09-23,2.04,2.38,0.89,0.3,12.5,,,
2012-09-24,1.19,1.76,0.24,1.0,8.9,,,
2012-09-25,0.66,1.22,0.21,0.3,13.1,,,
2012-09-26,0.31,0.93,0.26,0.5,15.9,,,
2012-09-27,0.18,0.75,0.22,0.0,13.8,,,
2012-09-28,10.08,8.04,6.7,45.0,9.6,,,
2012-09-29,14.88,18.35,1.77,0.0,10.9,,,
2012-09-30,7.85,6.35,0.84,3.0,11.1,,,
2012-10-01,5.69,4.04,0.72,0.3,11.1,,,
2012-10-02,4.26,3.06,0.63,4.3,13.3,,,
2012-10-03,4.58,3.06,0.77,0.8,15.4,,,
2012-10-04,4.38,3.01,0.82,3.6,15.4,,,
2012-10-05,4.56,3.07,0.8,0.3,16.4,,,
2012-10-06,3.16,2.75,0.56,1.8,14.5,,,
2012-10-07,3.19,2.35,0.5,2.8,7.4,,,
2012-10-08,2.91,2.2,0.59,0.3,6.6,,,
2012-10-09,2.99,1.91,0.5,0.0,8.4,,,
2012-10-10,2.97,2.07,0.51,2.0,10.2,,,
2012-10-11,2.8,2.03,0.48,0.0,6.9,,,
2012-10-12,1.88,1.84,0.48,1.3,4.5,,,
2012-10-13,1.29,1.67,0.51,0.0,3.1,,,
2012-10-14,2.89,3.12,1.36,10.4,10.6,,,
2012-10-15,3.74,4.35,1.26,8.9,16.0,,,
2012-10-16,5.25,5.96,1.23,0.0,7.1,,,
2012-10-17,3.26,4.13,0.64,0.0,6.5,,,
2012-10-18,2.31,2.8,0.53,0.0,10.6,,,
2012-10-19,8.17,5.52,3.1,22.9,14.1,,,
2012-10-20,12.59,13.12,1.85,0.0,16.0,,,
2012-10-21,6.85,6.33,0.92,0.0,10.0,,,
2012-10-22,4.31,4.02,0.77,0.0,11.0,,,
2012-10-23,3.02,2.99,0.65,0.0,10.3,,,
2012-10-24,2.33,2.49,0.59,0.0,8.5,,,
2012-10-25,1.85,2.3,0.55,0.0,9.3,,,
