DateTime,Middleton_Discharge,Ipswich_Discharge,Byfield_Discharge,PIE_Precipitation,PIE_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2008-06-20,438.9104,1197.80064,148.380032,0.0,17.4,271.0,45.1,1.6
2008-06-21,399.26687999999996,1118.5136,135.92064,0.0,20.0,274.1,56.85,1.98
2008-06-22,444.57375999999994,1070.3750400000001,125.726592,12.446,19.3,286.0,30.93,1.94
2008-06-23,654.1180800000002,1217.6224,164.23744,17.526,19.0,351.0,28.86,1.94
2008-06-24,1087.36512,1475.30528,223.70272000000003,2.286,19.6,304.0,55.3,1.94
2008-06-25,1526.27552,1466.81024,280.902656,0.0,20.5,260.9,69.72,2.03
2008-06-26,1407.34496,1568.75072,230.78192,0.254,20.0,354.4,34.91,1.71
2008-06-27,1226.11744,1701.83968,271.558112,20.064,21.4,88.0,45.53,2.49
2008-06-28,1104.3552,1795.28512,353.96000000000015,0.254,15.2,127.6,45.88,2.06
2008-06-29,982.59296,1778.2950399999993,331.30656,6.35,17.1,204.3,38.79,2.49
2008-06-30,880.6524800000003,1710.3347199999994,356.79168,0.0,23.6,256.1,50.54,2.64
2008-07-01,750.3952,1625.38432,311.4848,3.302,23.0,300.8,49.51,2.41
2008-07-02,1076.0384,1840.592,254.28486400000003,0.254,20.6,264.0,59.88,2.49
2008-07-03,1308.2361600000004,1602.73088,244.657152,10.16,22.8,286.8,58.15,1.89
2008-07-04,1279.9193599999999,1775.4633600000002,334.13824000000005,8.382,17.9,273.7,68.26,2.01
2008-07-05,1291.24608,2010.4928,382.2768,0.254,18.1,252.7,62.38,2.03
2008-07-06,1166.6521599999999,2095.4432,342.63327999999996,0.0,21.1,304.2,62.55,2.46
2008-07-07,976.9296,2154.90848,283.168,0.0,24.9,276.0,50.98,3.12
2008-07-08,807.0288,2033.1462399999998,229.649248,0.0,26.9,24.1,59.96,3.12
2008-07-09,699.4249599999997,1832.09696,210.110656,5.8420000000000005,26.5,271.9,53.48,3.17
2008-07-10,2018.9878399999998,2157.7401600000007,221.154208,3.048,23.3,43.1,60.83,1.97
2008-07-11,1996.3344,2058.6313600000008,188.023552,0.0,20.6,276.3,42.42,1.9
2008-07-12,1526.27552,2160.57184,166.785952,0.0,21.9,206.8,57.46,2.41
2008-07-13,1322.3945600000004,2254.01728,131.67311999999998,0.0,24.0,207.7,40.69,2.49
2008-07-14,1189.3056,2200.21536,103.35632,0.0,23.1,275.2,41.3,2.34
2008-07-15,1027.89984,2004.8294399999997,54.651424,0.0,22.5,281.4,62.73,2.11
2008-07-16,872.1574400000003,1766.96832,39.360352,0.0,22.7,292.2,66.87,2.04
2008-07-17,722.0784,1526.27552,31.71481600000001,0.0,23.5,6.5,52.19,2.28
2008-07-18,597.4844800000002,1353.54304,23.786112,10.412,23.8,251.2,39.74,2.49
2008-07-19,557.84096,1211.95904,20.954432,0.508,25.0,217.8,42.34,2.81
2008-07-20,713.58336,1155.3254399999996,24.918784,14.986,21.7,222.6,24.62,1.94
2008-07-21,1121.34528,1345.0479999999998,62.29696000000001,16.256,20.8,301.3,46.66,2.64
2008-07-22,1220.45408,1554.59232,191.1384,0.762,19.7,189.5,60.57,2.3
2008-07-23,1367.70144,1837.7603199999999,353.96000000000015,31.748,19.2,288.0,43.11,2.06
2008-07-24,4700.5888,3737.8176,1209.1273600000004,38.608,21.9,8.0,50.2,2.2
2008-07-25,8664.9408,7305.7344,2123.76,0.0,22.1,284.8,58.84,2.49
2008-07-26,8636.624,9825.9296,2525.85856,0.0,22.8,29.7,57.89,2.42
2008-07-27,8126.921600000002,12232.8576,2392.7696,19.304,20.7,272.8,43.11,2.64
2008-07-28,8891.4752,13507.1136,2211.54208,0.0,22.0,289.4,52.01,2.61
2008-07-29,8126.921600000002,13308.896,2092.611520000001,0.0,22.9,222.7,52.1,2.45
2008-07-30,7050.8832,12912.4608,2052.968,0.0,22.0,282.4,50.37,2.19
2008-07-31,6144.7456,12317.808,1837.7603199999999,17.27,22.5,155.6,28.51,2.49
2008-08-01,5040.3904,11439.9872,1608.39424,1.016,21.9,333.2,43.89,2.49
2008-08-02,3992.6688,10392.2656,1432.8300800000006,3.81,20.5,100.3,51.49,2.49
2008-08-03,3171.4816,9571.0784,1294.07776,28.958,19.8,350.7,39.14,2.34
2008-08-04,2641.9574399999997,9174.6432,1169.48384,0.0,21.1,304.8,76.81,2.49
2008-08-05,2259.68064,8098.6048,996.75136,0.0,19.2,281.3,43.2,2.19
2008-08-06,2109.6016,6682.7648,934.4544,13.97,16.9,17.1,32.23,1.82
2008-08-07,2194.552,5578.4096,962.7712,2.032,18.6,282.5,35.34,2.06
2008-08-08,2254.01728,5040.3904,1008.07808,8.89,18.7,296.4,40.26,1.94
2008-08-09,2944.9472,5153.657600000001,1016.5731199999999,0.254,19.4,242.0,44.93,2.06
2008-08-10,2551.34368,5153.657600000001,1050.55328,3.81,18.8,349.9,49.94,2.06
2008-08-11,2217.2054399999997,5776.6272,1050.55328,28.7,17.7,335.9,31.19,1.94
2008-08-12,2256.8489600000007,6484.5472,1347.87968,6.35,17.3,104.2,41.39,2.06
2008-08-13,2248.35392,6314.646400000001,1732.98816,0.0,19.6,318.2,49.08,2.06
2008-08-14,1965.18592,6059.795200000001,1693.3446399999998,0.254,18.3,252.2,48.47,2.06
2008-08-15,1798.1168,5691.6768,1435.6617600000006,3.302,19.3,303.0,44.84,1.99
2008-08-16,2021.81952,5578.4096,1277.08768,2.286,18.3,337.4,44.06,2.06
2008-08-17,1942.53248,5295.2416,1311.06784,0.254,20.8,253.2,51.32,2.19
2008-08-18,1699.0079999999994,4927.1232,1166.6521599999999,0.0,23.8,293.4,54.6,2.49
2008-08-19,1543.2656,4559.0048,988.25632,0.762,19.7,291.6,81.73,1.45
2008-08-20,1461.14688,4134.2528,869.32576,0.0,16.2,132.8,90.12,1.63
2008-08-21,1336.5529600000002,3709.5008,767.3852800000003,0.0,18.4,258.1,51.49,1.94
2008-08-22,1189.3056,3256.432,651.2864,0.0,20.4,272.1,56.51,2.49
2008-08-23,1053.3849599999999,2888.3136,571.9993599999998,0.0,20.4,6.1,61.17,2.6
2008-08-24,917.46432,2729.73952,515.3657599999998,0.0,19.0,145.6,62.99,2.44
2008-08-25,798.5337599999997,2466.3932800000002,444.57375999999994,0.0,21.3,134.0,70.5,1.67
2008-08-26,676.77152,2183.22528,348.29663999999997,0.0,16.4,286.2,96.42,1.55
2008-08-27,571.9993599999998,1817.93856,260.797728,0.0,17.5,109.8,64.54,1.79
2008-08-28,492.71232000000003,1611.2259199999999,201.04928,0.0,17.0,324.0,58.23,2.18
2008-08-29,433.24704,1475.30528,162.8216,0.0,18.6,283.6,39.14,1.96
2008-08-30,393.60352,1359.2064,132.23945600000002,0.0,21.5,279.9,35.86,1.94
2008-08-31,368.1184,1265.76096,111.85136,0.0,20.9,34.9,78.11,2.2
2008-09-01,314.31647999999996,1112.85024,95.427616,0.0,19.4,259.9,90.55,1.91
2008-09-02,268.443264,985.4246400000001,84.10089599999998,0.0,17.6,327.5,57.63,2.57
2008-09-03,238.71062400000002,883.48416,73.906848,0.0,17.1,353.9,58.06,2.12
2008-09-04,225.96806400000003,764.5536,65.12863999999999,0.0,22.0,338.9,45.45,2.42
2008-09-05,220.58787200000003,679.6032,60.314784,0.0,22.2,266.2,67.91,2.6
2008-09-06,419.08864000000005,869.32576,130.82361600000002,61.468,22.2,96.3,26.7,2.2
2008-09-07,2973.264,2888.3136,931.62272,15.24,20.5,330.0,71.88,1.74
2008-09-08,3058.2144,3766.1344,1353.54304,0.0,18.4,287.1,53.31,2.06
2008-09-09,2973.264,5181.9744,1333.72128,10.16,18.2,286.3,40.0,1.71
2008-09-10,3539.6,5918.2112,1143.9987199999996,0.0,14.7,281.3,77.41,1.31
2008-09-11,3313.0656,5748.3104,1053.3849599999999,0.0,12.8,283.1,48.21,1.31
2008-09-12,2766.55136,5436.8256,959.9395199999999,3.302,15.4,280.5,15.64,1.23
2008-09-13,2387.10624,5012.0736,855.1673599999997,0.0,19.0,269.8,38.97,2.2
2008-09-14,2152.0768,4700.5888,764.5536,3.048,20.6,325.8,20.48,2.2
2008-09-15,2106.7699199999997,4332.4704,696.5932799999997,0.0,22.8,104.9,79.57,1.7
2008-09-16,1817.93856,3936.0352,614.47456,0.0,13.9,295.2,72.66,1.5
2008-09-17,1574.41408,3567.9168,532.3558400000002,0.0,14.1,219.2,54.26,1.5
2008-09-18,1384.6915199999999,3284.748800000001,450.23712,0.0,13.1,314.3,81.13,1.23
2008-09-19,1189.3056,2973.264,379.44512,0.0,9.4,283.6,62.55,1.07
2008-09-20,1019.4048,2698.59104,331.30656,0.0,9.9,79.6,58.84,1.15
2008-09-21,877.8208,2457.89824,283.168,0.254,15.0,280.9,49.77,1.45
2008-09-22,764.5536,2259.68064,238.993792,0.0,12.3,269.5,41.99,1.4
2008-09-23,671.10816,2089.7798399999997,192.55424,0.0,9.8,21.1,49.59,1.24
2008-09-24,608.8112,2115.26496,162.25526399999995,0.0,10.9,278.1,56.76,1.5
2008-09-25,555.0092800000001,1713.1664,165.65328,0.0,11.5,273.2,49.08,1.6
2008-09-26,1098.69184,2319.1459200000004,407.76192,71.628,15.0,258.7,31.1,1.31
2008-09-27,3624.5504,5012.0736,1472.4736,19.558,17.3,282.7,16.5,1.94
2008-09-28,5408.508800000001,8721.5744,2763.71968,9.652,17.7,290.4,34.91,2.07
2008-09-29,6059.795200000001,11128.5024,2973.264,0.508,17.8,131.8,86.31,1.85
2008-09-30,5719.9936,12317.808,2573.99712,0.0,15.2,232.4,38.28,1.71
2008-10-01,5153.657600000001,12516.0256,2132.25504,5.08,15.8,255.8,26.01,1.4
2008-10-02,4700.5888,12204.5408,1823.6019200000005,1.27,13.8,276.3,40.09,1.0
2008-10-03,4134.2528,11071.8688,1582.90912,0.0,10.4,286.6,40.78,1.0
2008-10-04,3652.8672,9939.1968,1350.71136,0.0,9.6,320.9,64.89,1.11
2008-10-05,3143.1648,8891.4752,1163.82048,0.0,9.3,254.3,40.61,1.07
2008-10-06,2692.9276800000002,7758.8032,959.9395199999999,0.0,8.8,182.3,61.17,0.59
2008-10-07,2336.136,6824.3488,784.37536,0.0,9.6,319.4,58.405,1.03
2008-10-08,2038.8096,5974.8448,676.77152,0.0,11.5,334.1,55.64,1.14
2008-10-09,1840.592,5351.8752,639.9596799999998,4.3180000000000005,16.5,222.8,48.38,1.5
2008-10-10,1653.70112,4700.5888,605.97952,0.0,13.7,144.8,73.53,1.35
2008-10-11,1435.6617600000006,4190.8864,566.336,0.0,11.4,301.0,60.57,1.22
2008-10-12,1268.5926399999996,3794.4512,509.7024,0.0,11.1,282.9,55.12,1.23
2008-10-13,1175.1472,3454.6496,424.75199999999995,0.0,10.9,328.0,45.1,1.5
2008-10-14,1101.52352,3171.4816,353.96000000000015,0.0,14.3,209.7,32.49,1.1
2008-10-15,1076.0384,2944.9472,302.98976,0.0,12.3,223.9,60.39,1.43
2008-10-16,1067.54336,2684.43264,288.83136,1.778,14.6,333.3,48.82,0.93
2008-10-17,993.91968,2494.7100800000007,275.522464,0.0,10.0,349.9,54.35,0.73
2008-10-18,903.3059199999999,2361.62112,348.29663999999997,0.0,5.3,279.1,59.88,0.77
2008-10-19,835.3456,2222.8688,382.2768,0.0,4.4,280.1,64.2,0.8
2008-10-20,767.3852800000003,2098.27488,382.2768,0.0,6.0,279.8,50.03,0.65
2008-10-21,736.2368,2038.8096,382.2768,1.778,8.6,250.5,32.31,1.07
2008-10-22,750.3952,2007.66112,453.0688,2.794,5.8,276.3,76.81,0.69
2008-10-23,758.8902400000003,1897.2256,436.07872,0.0,2.3,268.5,63.16,0.73
2008-10-24,739.06848,1885.89888,424.75199999999995,0.254,6.0,321.1,56.51,0.78
2008-10-25,736.2368,1902.88896,390.77184000000005,3.81,11.3,12.0,55.73,1.0
2008-10-26,1155.3254399999996,2245.52224,1030.7315199999996,15.748,13.2,38.8,54.43,1.23
2008-10-27,1410.1766400000001,2406.928,1682.01792,0.0,9.8,215.0,37.58,0.91
2008-10-28,1582.90912,2800.53152,1758.4732800000006,9.144,9.1,86.1,64.54,0.85
2008-10-29,1936.8691200000005,3256.432,1648.0377600000006,0.0,4.7,202.2,86.83,0.52
2008-10-30,1985.0076800000002,3652.8672,1427.16672,0.0,1.3,293.6,76.2,0.55
2008-10-31,1925.5424,3794.4512,1220.45408,0.0,6.4,97.4,67.13,0.72
2008-11-01,1817.93856,3822.768,1078.87008,0.0,6.5,314.1,92.97,0.59
2008-11-02,1684.8496,3709.5008,985.4246400000001,0.0,1.2,267.8,85.54,0.55
2008-11-03,1665.02784,3681.184,883.48416,0.0,2.7,303.1,30.93,0.58
2008-11-04,1704.67136,3539.6,812.69216,0.0,9.3,349.2,47.52,1.19
2008-11-05,1633.87936,3482.9664,818.3555200000003,0.254,12.3,259.5,36.03,1.37
2008-11-06,1687.68128,3454.6496,1016.5731199999999,22.86,12.6,270.7,34.73,1.4
2008-11-07,2384.2745600000007,3879.4016,1413.00832,0.508,12.5,272.9,30.33,1.6
2008-11-08,2426.74976,4247.52,1710.3347199999994,2.286,13.6,43.5,45.36,1.6
2008-11-09,2316.3142399999997,4559.0048,1594.23584,0.0,10.9,250.3,57.89,1.08
2008-11-10,2290.829120000001,4728.9056,1398.84992,0.0,7.4,277.5,50.11,0.79
2008-11-11,2084.11648,4643.9552,1234.61248,0.0,4.9,324.8,73.96,0.47
2008-11-12,1860.41376,4247.52,1107.18688,0.0,3.3,213.9,58.32,0.7
2008-11-13,1673.52288,3822.768,1064.71168,1.27,3.9,280.3,22.72,0.53
2008-11-14,1608.39424,3652.8672,1149.66208,4.572,12.4,264.8,14.26,0.87
2008-11-15,1608.39424,3567.9168,1220.45408,5.334,16.6,251.5,40.0,1.4
2008-11-16,1809.44352,3851.0848,1376.19648,3.302,11.1,193.0,91.76,0.91
2008-11-17,1846.25536,3822.768,1404.51328,0.0,3.0,214.5,64.8,0.53
2008-11-18,1724.4931199999999,3794.4512,1313.89952,0.0,-0.4,266.9,76.98,0.4
2008-11-19,1588.57248,3822.768,1175.1472,0.0,-3.3,271.0,80.29333333333334,0.27
2008-11-20,1461.14688,3567.9168,1064.71168,0.0,-3.7,111.3,83.60666666666667,0.28
2008-11-21,1347.87968,3284.748800000001,962.7712,0.0,-4.1,322.2,86.92,0.31
2008-11-22,1223.2857600000002,3058.2144,903.3059199999999,0.0,-5.2,5.3,88.905,0.25
2008-11-23,1112.85024,2823.18496,849.5039999999997,0.0,-3.8,268.5,90.89,0.33
2008-11-24,1022.23648,2684.43264,744.73184,0.762,0.6,265.7,52.53,0.45
2008-11-25,2123.76,3482.9664,1254.43424,45.72,8.1,291.6,81.3,0.61
2008-11-26,5521.776,5012.0736,2203.04704,0.0,2.0,223.0,45.1,0.66
2008-11-27,4927.1232,6852.6656,2446.5715200000004,0.0,1.0,340.9,33.52,0.57
2008-11-28,4870.4896,8948.1088,2200.21536,4.572,1.3,266.5,15.55,0.57
2008-11-29,5266.9248,10137.4144,2018.9878399999998,0.0,1.4,267.8,59.53,0.54
2008-11-30,4983.7568,10165.7312,1917.0473600000007,20.066,0.2,267.9,36.46,0.45
2008-12-01,5550.0928,10760.383999999998,2358.78944,4.572,6.3,203.9,35.77,0.71
2008-12-02,4898.8064,11609.888,2687.2643199999998,1.524,4.7,343.4,56.42,0.61
2008-12-03,4219.2032,12459.392,2557.00704,0.254,0.5,249.6,56.07,0.6
2008-12-04,3822.768,12544.3424,2265.344,0.0,5.8,281.5,32.31,0.39
2008-12-05,3426.3328,11694.8384,2041.64128,0.0,0.5,281.5,57.54,0.45
2008-12-06,2916.6304,10137.4144,1812.2752,0.0,-2.7,0.6,43.37,0.33
2008-12-07,2525.85856,8863.1584,1710.3347199999994,0.0,-0.9,197.5,52.53,0.32
2008-12-08,2135.08672,7475.635200000002,1659.3644800000006,0.0,-9.2,264.4,36.98,0.17
2008-12-09,1775.4633600000002,5748.3104,1557.424,0.0,0.0,67.0,21.43,0.26
2008-12-10,1823.6019200000005,5295.2416,1945.36416,10.668,12.4,117.4,73.79,0.51
2008-12-11,2859.9968,5606.726400000001,2273.83904,24.384,0.9,237.4,30.67,0.45
2008-12-12,9684.3456,11779.7888,4275.8368,46.228,1.3,9.6,80.09,0.42
2008-12-13,13195.6288,21718.9856,5719.9936,0.0,-4.8,348.9,91.15,0.26
2008-12-14,12006.3232,28883.136,5295.2416,0.0,-1.9,348.9,32.05,0.3
2008-12-15,11355.0368,29732.64,4842.1728,1.524,12.3,317.5,48.99,0.63
2008-12-16,10448.8992,26193.04,4417.4208,0.254,3.3,1.4,94.0,0.37
2008-12-17,9429.4944,22681.7568,3964.3520000000003,5.8420000000000005,-2.4,315.6,37.67,0.39
2008-12-18,8721.5744,19736.8096,3511.2832,3.302,-2.3,247.9,49.08,0.45
2008-12-19,7503.9519999999975,16848.496,3228.1152,4.064,-5.7,186.0,54.09,0.29
2008-12-20,5691.6768,12487.7088,2916.6304,1.778,-10.9,218.4,18.4,0.25
2008-12-21,5493.4592,11270.0864,2760.888,16.764,-4.9,180.3,36.37,0.28
2008-12-22,5097.024,10647.1168,2491.8784,6.096,-7.5,131.9,48.725,0.23
2008-12-23,4813.856,11043.552,2415.4230399999997,0.254,-8.4,274.6,61.08,0.23
2008-12-24,4502.371200000001,10732.0672,2316.3142399999997,1.27,2.7,226.4,14.77,0.39
2008-12-25,5181.9744,10901.968,2644.789120000001,3.048,4.8,261.2,29.245,0.37
2008-12-26,6031.4784,12516.0256,2772.2147200000004,0.0,-2.1,242.2,43.72,0.29
2008-12-27,6059.795200000001,13025.728,2859.9968,0.0,5.0,270.0,18.92,0.53
2008-12-28,7022.5664,16905.1296,3114.848,1.016,12.0,324.2,60.48,0.51
2008-12-29,8523.3568,25400.1696,3567.9168,0.0,3.7,131.3,76.98,0.55
2008-12-30,8296.822400000001,20954.432,3624.5504,0.254,0.5,124.7,81.22,0.24
2008-12-31,7334.0512,18009.484800000002,3143.1648,3.302,-7.9,27.1,67.07666666666667,0.18
2009-01-01,6682.7648,16112.2592,2724.07616,1.778,-12.3,344.1,52.93333333333334,0.11
2009-01-02,6342.9632,15007.903999999999,2486.21504,0.0,-6.3,220.9,38.79,0.25
2009-01-03,5266.9248,13620.3808,2282.33408,1.778,-3.4,252.2,47.82,0.24
2009-01-04,4530.688,12346.1248,2081.2848,0.0,-3.8,247.7,56.85,0.27
2009-01-05,4077.6192,10760.383999999998,1942.53248,0.0,0.0,263.4,67.31,0.35
2009-01-06,3539.6,10165.7312,1806.6118399999998,0.254,-2.5,104.7,68.95,0.31
2009-01-07,3029.8976,9231.2768,1812.2752,23.876,-1.2,142.9,25.66,0.39
2009-01-08,3624.5504,9344.544,1939.7008,2.794,-0.2,229.5,55.04,0.31
2009-01-09,3596.2336,9740.9792,1990.67104,0.254,-5.4,28.7,52.36,0.19
2009-01-10,3313.0656,9486.128,1894.39392,0.0,-7.1,122.5,49.68,0.21
2009-01-11,3114.848,8466.7232,1764.13664,9.906,-5.7,251.1,47.0,0.32
2009-01-12,2916.6304,8070.288,1693.3446399999998,2.54,-6.8,264.1,58.92,0.3
2009-01-13,2681.60096,7787.12,1636.7110400000001,0.0,-4.2,239.6,29.55,0.31
2009-01-14,2506.0368,7079.2,1537.60224,0.254,-7.2,121.8,43.2,0.18
2009-01-15,2327.64096,6682.7648,1449.8201600000002,0.0,-13.9,240.3,56.85,0.14
2009-01-16,2106.7699199999997,6059.795200000001,1328.05792,0.0,-15.1,305.7,56.94,0.12
2009-01-17,1829.26528,5465.1424,1214.79072,0.0,-12.8,285.8,45.1,0.14
2009-01-18,1667.85952,5068.7072,1175.1472,10.414,-7.2,271.3,25.14,0.26
2009-01-19,1645.2060800000006,4785.5392,1129.84032,10.668,-4.5,233.3,41.21,0.38
2009-01-20,1571.5824,4672.272,1141.16704,0.0,-5.4,192.3,70.33,0.3
2009-01-21,1749.97824,4587.3216,1143.9987199999996,0.0,-7.6,3.5,73.79,0.23
2009-01-22,2135.08672,4474.0544,1141.16704,0.0,-3.8,259.9,67.48,0.3
2009-01-23,2126.59168,4445.7376,1121.34528,0.0,-0.2,258.9,45.96,0.4
2009-01-24,2112.43328,4417.4208,1098.69184,1.27,-1.8,249.0,94.26,0.17
2009-01-25,2095.4432,4502.371200000001,1050.55328,0.0,-10.1,0.3,64.02,0.16
2009-01-26,2035.9779200000007,4502.371200000001,999.58304,0.0,-12.5,71.0,62.29,0.2
2009-01-27,1900.05728,4445.7376,942.94944,0.0,-8.6,212.1,62.47,0.24
2009-01-28,1968.0176,4360.7872,934.4544,29.464,-3.3,141.2,28.94,0.33
2009-01-29,2531.52192,4559.0048,1039.22656,1.27,-1.2,309.2,93.31,0.35
2009-01-30,2806.19488,4870.4896,1127.00864,0.0,-4.2,242.1,38.71,0.36
2009-01-31,2806.19488,5125.3408,1175.1472,0.254,-5.5,256.4,75.51,0.21
2009-02-01,2709.9177600000007,5436.8256,1169.48384,0.0,-3.7,32.5,31.28,0.27
2009-02-02,2534.3536,5635.0432,1152.49376,0.0,0.6,274.7,35.08,0.55
2009-02-03,2106.7699199999997,5776.6272,1141.16704,0.508,-2.0,351.5,87.18,0.26
2009-02-04,2075.62144,5606.726400000001,1115.68192,3.048,-7.5,89.1,82.05333333333334,0.18
2009-02-05,2004.8294399999997,5436.8256,1078.87008,0.254,-11.9,305.3,76.92666666666666,0.13
2009-02-06,1851.91872,5266.9248,1022.23648,0.0,-10.1,260.9,71.8,0.27
2009-02-07,1699.0079999999994,5012.0736,971.26624,0.0,-3.1,281.8,30.67,0.4
2009-02-08,1653.70112,4955.440000000001,1013.74144,2.286,6.4,48.8,31.16,0.31
2009-02-09,1868.9088,5040.3904,1064.71168,0.0,-2.8,266.1,31.65,0.21
2009-02-10,1854.7504,5097.024,1084.53344,0.0,-2.0,330.0,32.14,0.34
2009-02-11,1846.25536,5181.9744,1104.3552,0.0,4.3,273.0,49.77,0.81
2009-02-12,2474.88832,5861.577600000001,1296.9094400000001,4.572,6.0,340.8,61.26,0.65
2009-02-13,3624.5504,7107.5168,1557.424,0.254,-1.0,320.4,63.99,0.3
2009-02-14,3652.8672,8126.921600000002,1684.8496,0.508,-0.8,260.7,66.72,0.25
2009-02-15,3454.6496,8863.1584,1727.3248,0.0,-0.9,299.3,69.45,0.31
2009-02-16,3369.6992,9146.3264,1679.1862399999998,0.0,-2.6,221.6,72.17999999999998,0.32
2009-02-17,3114.848,8863.1584,1594.23584,0.0,-3.5,274.4,74.91,0.33
2009-02-18,2973.264,8410.0896,1480.96864,3.302,-2.7,306.2,79.49,0.39
2009-02-19,3596.2336,8438.4064,1588.57248,14.732,2.3,309.7,38.97,0.43
2009-02-20,4360.7872,9033.0592,1758.4732800000006,3.81,-4.4,168.0,92.79,0.25
2009-02-21,4105.936,9656.0288,1786.79008,0.508,-2.2,237.4,95.64,0.32
2009-02-22,4077.6192,10222.3648,1792.4534399999998,25.654,-0.3,317.7,40.44,0.42
2009-02-23,5521.776,11893.056,2214.37376,2.794,-1.9,40.3,98.58,0.27
2009-02-24,5266.9248,13082.3616,2392.7696,0.0,-3.9,50.0,85.58,0.22
2009-02-25,4813.856,13337.2128,2344.63104,0.0,-3.7,238.7,72.58,0.36
2009-02-26,4700.5888,12714.2432,2166.2352,0.0,0.5,285.9,40.95,0.52
2009-02-27,4502.371200000001,12374.4416,2174.73024,2.286,8.0,297.2,45.79,0.66
2009-02-28,5918.2112,14101.7664,2806.19488,2.286,3.0,255.5,47.65,0.39
2009-03-01,6116.4288,14328.3008,3058.2144,0.0,-5.5,191.5,49.51,0.27
2009-03-02,5295.2416,11779.7888,2630.63072,19.812,-6.1,170.7,65.03333333333333,0.23
2009-03-03,5012.0736,11638.2048,2548.512,0.0,-7.3,71.8,80.55666666666667,0.14
2009-03-04,4785.5392,12147.9072,2429.58144,0.0,-7.4,97.3,96.08,0.15
2009-03-05,4275.8368,11808.1056,2225.70048,0.0,-3.9,261.4,56.07,0.31
2009-03-06,4105.936,11071.8688,2146.41344,0.0,6.2,260.70476190476194,56.53523809523809,0.0
2009-03-07,4389.104,11241.7696,2276.67072,0.0,9.4,260.0095238095238,57.00047619047619,0.0
2009-03-08,5210.2912,12544.3424,2749.56128,2.032,7.5,259.3142857142857,57.46571428571429,0.0
2009-03-09,6059.795200000001,13422.1632,3114.848,15.24,0.3,258.6190476190476,57.930952380952384,0.0
2009-03-10,6173.0624,15007.903999999999,3199.7984,1.27,0.9,257.9238095238095,58.39619047619048,0.0
2009-03-11,6654.448,16678.5952,3369.6992,6.858,6.0,257.2285714285714,58.861428571428576,0.0
2009-03-12,7334.0512,18519.1872,3596.2336,0.508,0.1,256.5333333333333,59.32666666666667,0.0
2009-03-13,6796.031999999997,18292.6528,3511.2832,0.0,-2.9,71.4952598866092,93.97795247956957,0.0
2009-03-14,6229.696,17075.0304,3199.7984,0.0,3.2,261.3299455124086,56.54607551786499,0.0
2009-03-15,5833.2608,15489.2896,2973.264,0.0,3.1,231.24617063929955,45.52151600904257,0.0
2009-03-16,5408.508800000001,14101.7664,2758.05632,0.0,0.3,240.21017263220287,63.78494952596019,0.0
2009-03-17,4898.8064,12997.4112,2599.48224,0.0,1.0,266.1,72.2888743974461,0.0
2009-03-18,4530.688,12006.3232,2404.09632,0.762,9.0,94.7,66.92890909830065,0.0
2009-03-19,4247.52,11128.5024,2211.54208,0.0,6.4,251.66666666666663,62.58333333333334,0.0
2009-03-20,3964.3520000000003,10392.2656,2052.968,0.0,-0.7,250.97142857142856,63.048571428571435,0.0
2009-03-21,3709.5008,9712.6624,1928.37408,0.0,-1.2,250.2761904761905,63.51380952380953,0.0
2009-03-22,3482.9664,9033.0592,1812.2752,0.0,2.7,249.58095238095245,63.97904761904761,0.0
2009-03-23,3143.1648,8410.0896,1682.01792,0.0,-3.3,248.8857142857143,64.44428571428571,0.0
2009-03-24,2794.86816,7872.0704,1534.7705600000006,0.0,1.1,248.19047619047615,64.90952380952382,0.0
2009-03-25,2551.34368,7419.0016,1427.16672,0.0,2.2,247.49523809523808,65.37476190476191,0.76
2009-03-26,2370.11616,6880.9824,1328.05792,3.048,3.0,246.8,65.84,0.79
2009-03-27,2455.06656,6654.448,1350.71136,4.3180000000000005,5.1,287.7,51.75,0.93
2009-03-28,2540.01696,6597.8144,1350.71136,0.0,4.8,335.6,63.5,0.76
2009-03-29,2681.60096,6965.932800000001,1475.30528,12.192,3.9,340.8,34.82,0.66
2009-03-30,3737.8176,7702.1696,1826.4336,6.096,5.8,326.6,87.78,0.71
2009-03-31,4162.5696,8410.0896,2095.4432,0.762,4.8,11.6,87.18,0.71
2009-04-01,4020.9856,9061.376,2078.45312,1.27,2.4,224.4,55.21,0.93
2009-04-02,3907.7184,9287.9104,1962.35424,1.778,7.8,246.6,64.89,1.07
2009-04-03,3936.0352,9259.5936,1945.36416,15.748,6.9,265.6,61.86,0.66
2009-04-04,5012.0736,9882.5632,2285.165760000001,2.54,7.9,124.4,69.98,0.68
2009-04-05,4813.856,10618.8,2429.58144,0.762,8.5,222.7,66.485,0.71
2009-04-06,4842.1728,11666.5216,2443.7398399999997,24.892,5.3,211.9,62.99,0.5
2009-04-07,7503.9519999999975,13733.648,3143.1648,1.778,6.1,347.2,61.0,0.52
2009-04-08,7334.0512,15319.3888,3426.3328,0.254,3.9,256.3,74.22,0.58
2009-04-09,6626.1312,15800.7744,3482.9664,0.762,7.9,280.0,80.52,0.72
2009-04-10,6031.4784,14753.0528,3199.7984,0.254,9.6,292.9,73.01,0.5
2009-04-11,5635.0432,13563.7472,2916.6304,8.89,4.1,15.3,86.57,0.3
