param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 dist 	  wgt 
0.831985 	-0.070807 	19647.430538 	0.002297 	0.001551 	0.000003 	0.805048 	0.000000 	
1.643301 	12.573242 	20918.818978 	0.005347 	0.002011 	0.000007 	0.893705 	0.000000 	
1.464858 	8.481698 	20781.340379 	0.001380 	0.000277 	0.000011 	0.880595 	0.000000 	
2.040235 	1.442427 	21128.668380 	0.004690 	0.000253 	0.000005 	0.880304 	0.000000 	
1.928398 	4.638981 	20477.677554 	0.000471 	0.003635 	0.000002 	0.851945 	0.015484 	
1.885774 	4.152582 	21528.519197 	0.003641 	0.001702 	0.000004 	0.899541 	0.079392 	
0.667915 	0.324781 	20187.673357 	0.000786 	0.001270 	0.000016 	0.864999 	0.000000 	
1.840401 	4.899206 	20257.023141 	0.000211 	0.004057 	0.000002 	0.816223 	0.012742 	
2.486876 	3.300954 	21167.205245 	0.000974 	0.000921 	0.000008 	0.865935 	0.000000 	
1.366831 	8.086213 	20699.803184 	0.001412 	0.004747 	0.000009 	0.849613 	0.019725 	
0.431217 	-1.650795 	19167.249031 	0.006432 	0.003223 	0.000004 	0.869552 	0.000000 	
1.756666 	10.872237 	20600.182146 	0.000092 	0.004427 	0.000008 	0.835181 	0.000000 	
1.891044 	4.321137 	21042.878238 	0.004779 	0.002093 	0.000011 	0.890418 	0.000000 	
1.173671 	9.206904 	20688.715867 	0.001330 	0.000918 	0.000012 	0.894894 	0.000000 	
1.441283 	8.274835 	20257.759809 	0.000329 	0.000638 	0.000009 	0.827543 	0.012796 	
1.243939 	14.256203 	19855.749542 	0.001884 	0.004374 	0.000003 	0.816491 	0.000000 	
2.157250 	3.160963 	20241.291794 	0.004178 	0.003324 	0.000008 	0.798848 	0.000000 	
1.832614 	4.201399 	19921.588682 	0.001132 	0.000680 	0.000005 	0.833956 	0.022046 	
2.273375 	0.060807 	19425.380072 	0.004935 	0.002824 	0.000001 	0.838282 	0.000000 	
1.921298 	7.017119 	20035.855924 	0.003693 	0.002377 	0.000004 	0.801631 	0.025204 	
0.755066 	5.708576 	20055.352012 	0.005203 	0.005203 	0.000008 	0.865068 	0.000000 	
1.569822 	5.033344 	20613.954592 	0.004115 	0.005138 	0.000005 	0.840680 	0.000000 	
1.381389 	10.299162 	19693.095169 	0.003180 	0.003293 	0.000005 	0.809880 	0.000000 	
1.895844 	3.059203 	18279.893263 	0.005738 	0.001252 	0.000008 	0.750291 	0.000000 	
0.635301 	3.534585 	19423.304129 	0.002280 	0.001805 	0.000002 	0.806975 	0.013008 	
2.386493 	5.549030 	19787.717659 	0.004725 	0.001083 	0.000001 	0.821474 	0.000000 	
1.099956 	7.067035 	20136.108605 	0.002625 	0.004539 	0.000011 	0.807434 	0.000000 	
1.698145 	7.671254 	19859.441676 	0.003022 	0.003473 	0.000010 	0.831056 	0.000000 	
1.476572 	8.380079 	18607.017532 	0.005502 	0.005172 	0.000001 	0.748196 	0.000000 	
1.345431 	9.157653 	20213.957280 	0.000931 	0.003689 	0.000001 	0.821195 	0.031406 	
1.375099 	1.734217 	19461.680357 	0.003697 	0.004054 	0.000006 	0.806667 	0.013513 	
1.750803 	6.031965 	20483.682066 	0.003827 	0.001817 	0.000004 	0.842190 	0.045015 	
1.385854 	8.639556 	19962.353111 	0.003177 	0.005293 	0.000006 	0.792519 	0.000000 	
1.116281 	6.791430 	19827.348140 	0.003306 	0.001624 	0.000013 	0.803841 	0.000000 	
1.338969 	10.495688 	19729.996150 	0.003435 	0.001191 	0.000013 	0.806093 	0.000000 	
1.522185 	-1.082724 	20118.633477 	0.001997 	0.001790 	0.000006 	0.813736 	0.000000 	
1.948396 	-0.635778 	19394.929575 	0.003713 	0.000396 	0.000003 	0.797927 	0.000000 	
2.128887 	2.991341 	19490.936785 	0.003423 	0.005739 	0.000004 	0.817055 	0.000000 	
1.996354 	6.957979 	19982.874992 	0.005554 	0.004243 	0.000001 	0.822633 	0.000000 	
1.946142 	5.546116 	19123.358817 	0.006230 	0.007191 	0.000001 	0.776045 	0.000000 	
1.049608 	8.405619 	20228.394932 	0.005309 	0.000235 	0.000009 	0.846263 	0.000000 	
1.584990 	-0.166765 	20576.341131 	0.003297 	0.002185 	0.000004 	0.841525 	0.000000 	
2.201794 	4.123128 	18961.783844 	0.001737 	0.006356 	0.000001 	0.787557 	0.000000 	
1.540080 	11.191790 	20090.064283 	0.004231 	0.004470 	0.000008 	0.803534 	0.000000 	
2.277955 	4.566405 	21289.268396 	0.005825 	0.004414 	0.000001 	0.869698 	0.000000 	
2.412999 	11.297212 	20449.090903 	0.000256 	0.005030 	0.000006 	0.845599 	0.000000 	
1.569994 	8.093503 	20501.963063 	0.006632 	0.007422 	0.000001 	0.850298 	0.000000 	
1.056009 	-0.779645 	20077.263063 	0.004052 	0.002432 	0.000001 	0.864536 	0.000000 	
1.282412 	-2.113528 	20429.419224 	0.001019 	0.000689 	0.000010 	0.831703 	0.000000 	
1.259236 	-1.680934 	18499.253696 	0.004617 	0.004915 	0.000011 	0.789165 	0.000000 	
2.415952 	9.464072 	19276.196043 	0.001100 	0.004832 	0.000006 	0.808625 	0.000000 	
2.566002 	17.787703 	21013.394148 	0.001749 	0.003151 	0.000004 	0.867269 	0.000000 	
1.384178 	5.656588 	19249.280092 	0.000042 	0.003525 	0.000000 	0.767805 	0.011028 	
2.130743 	14.354787 	20524.131141 	0.002752 	0.003354 	0.000003 	0.847957 	0.000000 	
0.646678 	11.726474 	18492.641838 	0.005495 	0.005710 	0.000001 	0.785202 	0.000000 	
0.819749 	1.475696 	19928.415665 	0.000318 	0.003069 	0.000006 	0.846112 	0.022232 	
1.394788 	2.068746 	16044.711831 	0.003104 	0.002749 	0.000004 	0.654258 	0.016521 	
2.141751 	11.284224 	19075.684519 	0.003627 	0.004534 	0.000001 	0.774112 	0.000000 	
1.899627 	-1.444718 	20719.369358 	0.001929 	0.001135 	0.000011 	0.870293 	0.000000 	
1.725984 	4.385496 	20807.548340 	0.001806 	0.005635 	0.000011 	0.847054 	0.000000 	
1.860407 	9.711706 	18832.802077 	0.001465 	0.003355 	0.000004 	0.751857 	0.007758 	
1.131399 	3.230243 	20038.660445 	0.003577 	0.002529 	0.000004 	0.849181 	0.025281 	
1.665053 	2.697976 	19337.214337 	0.003443 	0.001416 	0.000001 	0.790528 	0.011973 	
1.662358 	2.741093 	19484.100573 	0.003591 	0.005225 	0.000005 	0.805658 	0.000000 	
2.339692 	10.689214 	20910.400412 	0.000342 	0.001466 	0.000008 	0.868501 	0.000000 	
1.170242 	8.827018 	20340.933843 	0.001630 	0.002611 	0.000007 	0.870705 	0.037041 	
1.982415 	6.659572 	20529.453013 	0.000690 	0.000467 	0.000002 	0.834457 	0.048056 	
0.982075 	3.565451 	20425.821834 	0.005944 	0.002230 	0.000001 	0.869950 	0.000000 	
1.622966 	15.122794 	20351.453618 	0.000959 	0.004396 	0.000000 	0.816722 	0.000000 	
1.245949 	11.113526 	20189.810955 	0.003367 	0.001522 	0.000010 	0.821656 	0.000000 	
1.302598 	5.843549 	20707.640853 	0.004882 	0.005333 	0.000007 	0.874466 	0.000000 	
0.796745 	2.600150 	18442.457253 	0.001849 	0.002954 	0.000004 	0.721903 	0.005925 	
1.463430 	-1.630328 	17613.840493 	0.004645 	0.000468 	0.000007 	0.712502 	0.000000 	
1.902711 	1.832614 	20053.508306 	0.005201 	0.003787 	0.000004 	0.830419 	0.000000 	
1.545947 	-1.419731 	21016.026575 	0.003896 	0.002653 	0.000005 	0.873880 	0.000000 	
1.249937 	3.011643 	20012.963462 	0.003191 	0.003182 	0.000004 	0.849364 	0.024522 	
0.886338 	-2.898292 	19952.912914 	0.002345 	0.004644 	0.000011 	0.827529 	0.000000 	
1.227896 	9.314582 	20100.307073 	0.004327 	0.001591 	0.000005 	0.834309 	0.027269 	
1.741428 	3.480169 	20152.732947 	0.002787 	0.003394 	0.000010 	0.817881 	0.029046 	
0.864124 	-0.569460 	20167.248548 	0.003158 	0.005625 	0.000007 	0.873746 	0.000000 	
1.815069 	0.960610 	20630.853195 	0.001294 	0.000120 	0.000007 	0.838767 	0.055845 	
0.677253 	4.983819 	19556.031983 	0.003075 	0.003445 	0.000000 	0.829864 	0.014852 	
1.631988 	7.003439 	20114.987602 	0.003603 	0.004529 	0.000005 	0.805118 	0.027732 	
1.721290 	9.900508 	19624.947813 	0.001220 	0.000327 	0.000000 	0.790654 	0.015979 	
2.098247 	2.915831 	19742.733892 	0.001671 	0.003416 	0.000003 	0.807977 	0.000000 	
0.930371 	-0.702186 	19840.087521 	0.001613 	0.004951 	0.000005 	0.832730 	0.000000 	
2.314226 	6.211419 	19051.422211 	0.005094 	0.006512 	0.000005 	0.811521 	0.000000 	
2.426968 	2.308569 	18350.153374 	0.000556 	0.000428 	0.000012 	0.756834 	0.000000 	
2.115674 	14.809478 	18780.837829 	0.004254 	0.002142 	0.000002 	0.775551 	0.000000 	
1.501961 	7.402307 	18978.262334 	0.001169 	0.002404 	0.000007 	0.747226 	0.008703 	
0.521390 	-5.800174 	19210.821010 	0.004369 	0.003381 	0.000004 	0.859446 	0.000000 	
0.617463 	3.130436 	19183.865881 	0.004125 	0.001456 	0.000012 	0.798557 	0.000000 	
1.612366 	10.663511 	20377.241545 	0.000492 	0.005600 	0.000005 	0.865280 	0.000000 	
0.657708 	0.788252 	19353.284451 	0.005044 	0.005366 	0.000007 	0.862403 	0.000000 	
1.498050 	-7.026713 	20590.948245 	0.001784 	0.002102 	0.000013 	0.837056 	0.000000 	
1.240155 	3.926364 	20573.973861 	0.002729 	0.000677 	0.000011 	0.838374 	0.000000 	
1.683147 	10.853602 	20692.456675 	0.001221 	0.002151 	0.000004 	0.859669 	0.000000 	
1.971035 	7.739964 	21000.177436 	0.002450 	0.004012 	0.000001 	0.844474 	0.101881 	
1.619507 	11.668121 	21430.525063 	0.001706 	0.003528 	0.000006 	0.872821 	0.000000 	
1.859253 	1.339646 	20670.544466 	0.001521 	0.002434 	0.000008 	0.860129 	0.059296 	
2.404220 	12.622125 	20431.757638 	0.002612 	0.002144 	0.000002 	0.832648 	0.000000 	
0.996945 	-3.006464 	19180.601725 	0.005039 	0.003922 	0.000009 	0.816690 	0.000000 	
1.566951 	11.446264 	20077.088111 	0.008140 	0.004386 	0.000009 	0.826741 	0.000000 	
1.025463 	4.162981 	19330.417272 	0.001026 	0.004252 	0.000017 	0.786187 	0.000000 	
1.665456 	5.657186 	21040.851114 	0.003105 	0.002055 	0.000005 	0.852545 	0.109514 	
1.782532 	6.208329 	19590.535635 	0.003705 	0.003782 	0.000002 	0.816545 	0.015390 	
1.971850 	9.513547 	19694.021551 	0.002235 	0.004215 	0.000003 	0.837593 	0.017179 	
1.516778 	3.792262 	20868.235179 	0.003409 	0.000514 	0.000009 	0.863683 	0.081225 	
1.328445 	10.663161 	20672.001095 	0.001321 	0.000040 	0.000001 	0.865718 	0.000000 	
1.292848 	0.193687 	20035.528396 	0.004063 	0.002869 	0.000010 	0.826919 	0.025217 	
2.031761 	6.089030 	20445.901089 	0.004671 	0.001411 	0.000015 	0.836240 	0.000000 	
1.539362 	5.293336 	19488.551044 	0.001857 	0.003242 	0.000007 	0.813921 	0.013875 	
1.418541 	3.108589 	19398.666810 	0.000216 	0.000214 	0.000006 	0.768465 	0.012700 	
1.608006 	6.665664 	19214.824969 	0.003617 	0.002606 	0.000000 	0.765015 	0.010689 	
1.662517 	8.393624 	19427.563786 	0.003755 	0.000441 	0.000000 	0.760029 	0.013079 	
1.877139 	9.996427 	20955.072970 	0.000249 	0.004986 	0.000012 	0.869896 	0.000000 	
2.190560 	-0.274948 	18030.177512 	0.004593 	0.002184 	0.000004 	0.728890 	0.000000 	
2.213485 	5.688841 	19726.231805 	0.002790 	0.002981 	0.000003 	0.789680 	0.000000 	
0.789633 	2.476054 	18179.399306 	0.000172 	0.001855 	0.000001 	0.724470 	0.002897 	
1.509825 	-2.767369 	17281.437504 	0.003639 	0.004034 	0.000007 	0.689805 	0.000000 	
2.607316 	10.929066 	18949.431054 	0.003265 	0.006555 	0.000010 	0.790602 	0.000000 	
1.027693 	5.492596 	19110.885362 	0.002419 	0.000953 	0.000010 	0.766910 	0.010576 	
0.590092 	10.172849 	18112.107595 	0.001106 	0.006307 	0.000004 	0.761478 	0.000000 	
1.894298 	9.848127 	18857.054573 	0.000922 	0.004926 	0.000003 	0.749224 	0.007269 	
1.651050 	8.936574 	20146.487314 	0.003067 	0.005725 	0.000011 	0.832606 	0.000000 	
1.851619 	4.749808 	19656.097265 	0.000728 	0.000241 	0.000005 	0.800895 	0.025282 	
1.920689 	5.839489 	19892.900227 	0.002319 	0.003251 	0.000006 	0.805553 	0.037971 	
1.594206 	12.875887 	19918.149035 	0.004083 	0.001683 	0.000007 	0.834665 	0.000000 	
1.292800 	-1.911359 	18359.900391 	0.002494 	0.006918 	0.000003 	0.719675 	0.000000 	
1.723543 	6.266382 	19968.279754 	0.004618 	0.003960 	0.000008 	0.813472 	0.043379 	
1.273755 	6.303486 	20391.291067 	0.000775 	0.004466 	0.000002 	0.813070 	0.094693 	
1.595648 	-9.004270 	15190.266982 	0.000585 	0.002275 	0.000001 	0.632663 	0.000000 	
1.433009 	2.738196 	19628.650748 	0.001520 	0.002137 	0.000003 	0.772117 	0.024148 	
2.223320 	5.966664 	18955.089237 	0.005435 	0.003498 	0.000004 	0.800205 	0.000000 	
1.708000 	3.280516 	18685.379687 	0.000671 	0.004757 	0.000002 	0.731422 	0.005689 	
1.426779 	10.633826 	20400.458201 	0.001440 	0.001315 	0.000006 	0.832821 	0.000000 	
1.180206 	5.764725 	17808.672309 	0.002429 	0.000328 	0.000008 	0.693876 	0.001824 	
1.918516 	4.726366 	18424.918459 	0.001717 	0.002830 	0.000005 	0.750654 	0.003988 	
1.574785 	10.747621 	18100.160354 	0.003670 	0.003899 	0.000008 	0.706616 	0.000000 	
0.617928 	2.311711 	18298.576187 	0.001089 	0.001448 	0.000009 	0.739000 	0.003378 	
0.977387 	6.058247 	19875.487236 	0.000586 	0.005989 	0.000002 	0.833462 	0.000000 	
1.443679 	8.430136 	19551.460448 	0.005481 	0.005234 	0.000003 	0.787844 	0.000000 	
1.543041 	8.177138 	19933.688361 	0.006368 	0.005387 	0.000010 	0.839401 	0.000000 	
1.760426 	6.213285 	20333.699574 	0.003595 	0.000683 	0.000004 	0.824356 	0.084855 	
2.192131 	7.448060 	19066.254790 	0.001617 	0.001533 	0.000005 	0.786945 	0.000000 	
1.073983 	6.391291 	19029.355084 	0.002738 	0.004460 	0.000003 	0.760061 	0.009355 	
1.494280 	4.053814 	20276.191109 	0.001314 	0.004648 	0.000002 	0.839154 	0.076134 	
0.878523 	2.666102 	20125.478695 	0.003566 	0.001235 	0.000006 	0.814189 	0.057599 	
1.276637 	3.446523 	20493.884386 	0.002312 	0.001318 	0.000005 	0.843506 	0.115447 	
1.928122 	8.576747 	20362.115988 	0.004619 	0.005101 	0.000004 	0.831290 	0.000000 	
2.038103 	2.293739 	19747.734317 	0.003661 	0.001293 	0.000002 	0.804296 	0.000000 	
1.811332 	2.237334 	19853.931395 	0.003530 	0.002477 	0.000007 	0.795308 	0.035476 	
1.496098 	9.489785 	19235.525328 	0.003078 	0.003192 	0.000003 	0.774572 	0.012817 	
1.516029 	3.107870 	20131.180498 	0.004681 	0.000539 	0.000003 	0.831639 	0.058199 	
2.512160 	17.005611 	18878.071016 	0.002082 	0.001352 	0.000007 	0.778937 	0.000000 	
1.098337 	8.134173 	20449.325808 	0.005477 	0.002482 	0.000004 	0.844251 	0.000000 	
1.747147 	2.071256 	17652.991999 	0.002211 	0.003009 	0.000004 	0.698452 	0.001507 	
1.343200 	11.728149 	19584.136885 	0.003958 	0.001603 	0.000010 	0.829908 	0.000000 	
1.302172 	13.152590 	20254.993100 	0.004844 	0.003861 	0.000014 	0.829988 	0.000000 	
1.452760 	13.732813 	18466.004337 	0.002957 	0.002608 	0.000006 	0.724750 	0.000000 	
2.364721 	1.797284 	19341.747589 	0.001135 	0.004156 	0.000007 	0.781791 	0.000000 	
2.551376 	6.144170 	18930.416874 	0.006439 	0.002604 	0.000003 	0.795333 	0.000000 	
0.896992 	14.530545 	19585.313951 	0.002640 	0.001900 	0.000013 	0.796847 	0.000000 	
0.860950 	4.728972 	18635.504459 	0.000948 	0.001336 	0.000008 	0.731957 	0.005308 	
1.219566 	1.057458 	19861.678303 	0.001236 	0.001001 	0.000010 	0.808463 	0.000000 	
1.061140 	10.904533 	19169.387053 	0.001884 	0.004611 	0.000002 	0.771392 	0.000000 	
1.982979 	2.538770 	19384.900532 	0.003043 	0.003279 	0.000013 	0.790066 	0.000000 	
1.888469 	5.157719 	14730.585471 	0.003412 	0.002027 	0.000010 	0.648902 	0.000004 	
2.178013 	5.021177 	19861.042284 	0.001343 	0.001504 	0.000001 	0.795327 	0.000000 	
1.830702 	7.263863 	17434.523579 	0.000549 	0.002412 	0.000012 	0.711770 	0.000000 	
1.467652 	10.754434 	16380.706975 	0.003559 	0.003561 	0.000003 	0.641304 	0.000000 	
2.243774 	-1.145136 	19572.825346 	0.002719 	0.000174 	0.000009 	0.800582 	0.000000 	
1.803216 	16.812717 	20568.543642 	0.002379 	0.000704 	0.000002 	0.823966 	0.000000 	
1.641579 	8.458323 	18999.796991 	0.002239 	0.001628 	0.000005 	0.739787 	0.008956 	
1.428302 	0.514081 	19690.770828 	0.004049 	0.002880 	0.000004 	0.795188 	0.026819 	
2.390381 	8.995668 	18583.775107 	0.002094 	0.002292 	0.000000 	0.766370 	0.000000 	
1.750795 	7.935963 	20081.988454 	0.005082 	0.003519 	0.000008 	0.821319 	0.000000 	
1.714415 	4.626635 	19147.196988 	0.003436 	0.003665 	0.000001 	0.829643 	0.011177 	
2.936242 	15.088954 	20067.452613 	0.002109 	0.006230 	0.000001 	0.821357 	0.000000 	
1.722314 	3.574144 	19643.649144 	0.001571 	0.005700 	0.000006 	0.803540 	0.000000 	
0.685450 	9.366725 	18957.274706 	0.002606 	0.000366 	0.000007 	0.769014 	0.008412 	
1.139536 	8.046792 	19608.554715 	0.004197 	0.001283 	0.000005 	0.813401 	0.023357 	
1.386145 	6.046863 	17163.375874 	0.003642 	0.004909 	0.000001 	0.682117 	0.000804 	
2.251876 	-0.722884 	20075.277654 	0.002886 	0.002582 	0.000003 	0.801218 	0.000000 	
1.831327 	4.111352 	18349.302105 	0.002717 	0.004020 	0.000003 	0.728928 	0.003609 	
1.683959 	0.332047 	20774.158888 	0.000981 	0.001226 	0.000013 	0.841398 	0.000000 	
1.741405 	2.434657 	20583.828136 	0.005058 	0.004217 	0.000010 	0.801755 	0.000000 	
1.450791 	11.481616 	19126.132188 	0.006789 	0.007483 	0.000007 	0.825785 	0.000000 	
2.098293 	6.475282 	20051.456225 	0.002961 	0.001919 	0.000005 	0.796126 	0.000000 	
1.671479 	6.785615 	18139.270228 	0.002753 	0.003499 	0.000001 	0.729787 	0.002753 	
1.576458 	9.424248 	18444.838263 	0.002499 	0.002221 	0.000003 	0.746758 	0.004100 	
1.736369 	4.130856 	20902.379243 	0.002186 	0.005979 	0.000003 	0.840152 	0.000000 	
2.337832 	-1.394500 	19346.110623 	0.000237 	0.000853 	0.000015 	0.801804 	0.000000 	
1.939450 	6.204344 	19412.859236 	0.000177 	0.004468 	0.000010 	0.805743 	0.000000 	
2.015818 	6.415791 	19638.915352 	0.000084 	0.005578 	0.000014 	0.798039 	0.000000 	
2.764643 	14.075814 	20498.657759 	0.004158 	0.004345 	0.000001 	0.819936 	0.000000 	
1.422858 	11.805921 	19915.822758 	0.003175 	0.001226 	0.000006 	0.796853 	0.000000 	
1.597321 	-6.795952 	14433.185062 	0.004775 	0.001729 	0.000008 	0.627976 	0.000000 	
1.502252 	6.162829 	18447.066289 	0.001094 	0.005106 	0.000007 	0.737820 	0.000000 	
1.023615 	8.152290 	17426.092806 	0.001485 	0.003028 	0.000003 	0.675879 	0.001137 	
2.588996 	3.665983 	21057.245393 	0.002000 	0.005597 	0.000003 	0.835678 	0.000000 	
1.946873 	2.155110 	20238.052365 	0.003452 	0.001200 	0.000006 	0.819724 	0.070910 	
0.989096 	12.212974 	18488.921237 	0.001303 	0.001733 	0.000008 	0.737587 	0.000000 	
1.219125 	9.247218 	18952.863739 	0.002782 	0.001767 	0.000001 	0.767068 	0.008357 	
1.536017 	2.876659 	19232.345287 	0.003782 	0.002214 	0.000006 	0.755827 	0.012744 	
1.717735 	6.220085 	19276.546717 	0.003177 	0.000017 	0.000001 	0.767291 	0.013655 	
0.565116 	11.642177 	19179.027352 	0.003759 	0.004570 	0.000010 	0.845225 	0.000000 	
0.357740 	-1.050156 	17644.987605 	0.001021 	0.000940 	0.000002 	0.749958 	0.000000 	
1.683640 	8.754888 	20238.554702 	0.001983 	0.000709 	0.000013 	0.825107 	0.000000 	
1.396093 	15.789284 	19720.879487 	0.006165 	0.003468 	0.000004 	0.829353 	0.000000 	
1.729104 	10.324193 	20304.833796 	0.001908 	0.005354 	0.000001 	0.838275 	0.000000 	
1.802693 	4.732039 	19818.734596 	0.004727 	0.004091 	0.000008 	0.832657 	0.033366 	
2.339837 	5.714513 	18489.365621 	0.000326 	0.001854 	0.000002 	0.735664 	0.000000 	
0.920592 	9.569989 	20069.533484 	0.001881 	0.000565 	0.000002 	0.833740 	0.052051 	
2.297836 	3.033236 	20385.657637 	0.000681 	0.000135 	0.000013 	0.847080 	0.000000 	
1.143309 	6.710035 	19978.845065 	0.002583 	0.005872 	0.000002 	0.816356 	0.000000 	
1.899393 	-0.152358 	19283.003183 	0.002122 	0.005357 	0.000007 	0.780051 	0.000000 	
2.442365 	2.897391 	19779.830656 	0.002509 	0.002741 	0.000004 	0.818211 	0.000000 	
1.427967 	11.935476 	18803.512716 	0.002580 	0.001626 	0.000004 	0.742283 	0.000000 	
2.436108 	2.293972 	19871.107657 	0.004379 	0.006771 	0.000007 	0.823400 	0.000000 	
1.398575 	3.835100 	20414.338566 	0.003854 	0.001792 	0.000003 	0.813383 	0.095449 	
0.576206 	7.056349 	19020.982259 	0.003084 	0.003691 	0.000000 	0.791332 	0.012844 	
1.509157 	7.597744 	19111.445326 	0.002045 	0.001868 	0.000004 	0.768119 	0.013772 	
2.281902 	5.321754 	19821.383319 	0.004682 	0.001060 	0.000009 	0.799815 	0.000000 	
1.455037 	7.810316 	20264.095862 	0.005864 	0.005040 	0.000004 	0.814733 	0.000000 	
1.964997 	-2.462750 	19785.782599 	0.002974 	0.002381 	0.000001 	0.790294 	0.000000 	
0.950006 	4.981091 	19416.906638 	0.003442 	0.001056 	0.000013 	0.795671 	0.000000 	
1.252470 	-0.688448 	18953.291747 	0.004683 	0.004952 	0.000003 	0.783405 	0.000000 	
1.841993 	5.677461 	19712.984894 	0.004632 	0.004009 	0.000008 	0.817117 	0.025360 	
1.370920 	3.306321 	20410.610533 	0.002376 	0.004195 	0.000003 	0.821494 	0.094584 	
1.919329 	6.474599 	19651.580058 	0.000265 	0.004009 	0.000004 	0.785215 	0.023431 	
1.356753 	10.288719 	19491.379486 	0.003383 	0.001349 	0.000002 	0.754798 	0.000000 	
1.565025 	1.503405 	19396.404637 	0.006358 	0.001591 	0.000010 	0.799521 	0.000000 	
1.312681 	-0.189271 	18257.403907 	0.007605 	0.008225 	0.000005 	0.750323 	0.000000 	
2.132684 	6.030940 	19618.554477 	0.003167 	0.004077 	0.000007 	0.813169 	0.000000 	
0.885534 	2.745697 	18289.294948 	0.001039 	0.000438 	0.000006 	0.710331 	0.007835 	
2.157663 	5.772652 	19389.527582 	0.003970 	0.002465 	0.000009 	0.814352 	0.000000 	
3.036152 	6.545022 	19191.999287 	0.002448 	0.003351 	0.000010 	0.801900 	0.000000 	
1.642203 	5.218638 	19410.043299 	0.003719 	0.000372 	0.000008 	0.810077 	0.017879 	
2.149786 	8.895230 	20084.331504 	0.003831 	0.005181 	0.000005 	0.814124 	0.000000 	
1.641436 	0.913023 	19146.795016 	0.004022 	0.003799 	0.000004 	0.784695 	0.014201 	
1.187361 	-0.233689 	19994.633157 	0.003985 	0.004552 	0.000004 	0.791668 	0.000000 	
2.430647 	1.917244 	19698.159787 	0.004928 	0.003035 	0.000006 	0.816271 	0.000000 	
2.031911 	4.690944 	20011.807732 	0.005782 	0.002834 	0.000006 	0.822332 	0.000000 	
1.795181 	17.623892 	19374.383654 	0.002297 	0.003877 	0.000003 	0.763337 	0.000000 	
1.378765 	-0.756663 	17492.759428 	0.006283 	0.005408 	0.000005 	0.704567 	0.000000 	
0.996548 	-0.150477 	19851.529707 	0.005908 	0.001148 	0.000004 	0.796470 	0.000000 	
1.554676 	12.552325 	19474.056983 	0.003346 	0.000231 	0.000002 	0.798972 	0.000000 	
1.058309 	-2.124072 	19103.860591 	0.006207 	0.005380 	0.000008 	0.801124 	0.000000 	
1.606671 	1.044457 	19526.895684 	0.001113 	0.003867 	0.000001 	0.791814 	0.020272 	
1.368058 	5.413256 	19058.057191 	0.005051 	0.003325 	0.000008 	0.801444 	0.000000 	
1.409541 	1.285052 	19011.125493 	0.004674 	0.002593 	0.000003 	0.744105 	0.012783 	
2.399971 	0.157697 	20104.839256 	0.001817 	0.006938 	0.000001 	0.811471 	0.000000 	
1.488029 	6.456356 	19446.522588 	0.002107 	0.004147 	0.000004 	0.785993 	0.018558 	
1.147088 	6.973891 	19457.410246 	0.001219 	0.006356 	0.000006 	0.782964 	0.000000 	
2.146121 	-0.081879 	19018.532366 	0.006848 	0.005782 	0.000000 	0.755682 	0.000000 	
1.476650 	9.313474 	19340.413167 	0.001236 	0.009821 	0.000005 	0.798422 	0.000000 	
1.107176 	2.020279 	18324.828234 	0.003645 	0.002232 	0.000011 	0.734687 	0.000000 	
0.632835 	-2.636307 	18921.981725 	0.002079 	0.001730 	0.000007 	0.813793 	0.000000 	
1.117494 	7.968399 	18829.616994 	0.002734 	0.006163 	0.000005 	0.748110 	0.000000 	
1.615758 	8.711048 	19712.671904 	0.001767 	0.001411 	0.000003 	0.818671 	0.025430 	
1.270230 	6.088214 	19042.955826 	0.003577 	0.001586 	0.000004 	0.757622 	0.013049 	
2.357130 	7.251596 	18979.385155 	0.005825 	0.001850 	0.000003 	0.770846 	0.000000 	
1.961944 	6.762006 	19941.481716 	0.003132 	0.004939 	0.000004 	0.817385 	0.035748 	
1.238240 	5.095180 	19976.699697 	0.006050 	0.002360 	0.000008 	0.815525 	0.000000 	
1.628621 	5.583700 	19138.432640 	0.000566 	0.002188 	0.000004 	0.773062 	0.014053 	
1.586843 	1.620624 	19191.257109 	0.005346 	0.006771 	0.000009 	0.774350 	0.000000 	
1.709144 	7.219527 	18782.724677 	0.002968 	0.004376 	0.000005 	0.764718 	0.010828 	
1.324622 	1.482071 	19527.541081 	0.003634 	0.006420 	0.000006 	0.818828 	0.000000 	
2.502007 	5.683435 	19003.011735 	0.000687 	0.006840 	0.000001 	0.792299 	0.000000 	
1.376991 	3.408196 	19018.105345 	0.003663 	0.000167 	0.000003 	0.771173 	0.012815 	
1.182873 	2.588346 	19414.879827 	0.004062 	0.001508 	0.000007 	0.783661 	0.017985 	
1.784721 	2.455539 	20079.747203 	0.003695 	0.003323 	0.000009 	0.817702 	0.045760 	
1.770727 	7.619615 	19035.791504 	0.004026 	0.003160 	0.000005 	0.754460 	0.012993 	
2.295384 	3.376727 	19203.411273 	0.001530 	0.000924 	0.000008 	0.770404 	0.000000 	
1.098550 	3.423979 	19805.709453 	0.001465 	0.004530 	0.000006 	0.796370 	0.028880 	
2.538691 	1.633728 	18853.283808 	0.003374 	0.002077 	0.000003 	0.782991 	0.000000 	
1.795768 	5.820461 	17702.060286 	0.005239 	0.003601 	0.000001 	0.740759 	0.000000 	
