param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 dist 	  wgt 
0.297988 	0.342255 	1.736585 	0.003876 	1.351385 	3.976457 	-0.529177 	0.017781 	1.262898 	0.000000 	
0.001347 	0.708638 	1.619177 	0.147601 	2.020554 	3.892747 	2.182627 	0.166417 	1.446620 	0.000000 	
0.935707 	-0.061224 	1.777447 	-0.019013 	1.561096 	3.860639 	-0.190799 	0.235535 	2.544907 	0.000000 	
0.076855 	0.650903 	0.916891 	0.259308 	0.737081 	3.605629 	-0.254103 	-0.124754 	0.775850 	0.000000 	
0.052885 	0.016009 	1.472111 	0.114353 	1.443209 	5.286537 	0.239589 	0.047141 	1.073730 	0.038543 	
-0.028414 	0.557579 	2.618763 	0.745230 	1.909919 	5.278390 	1.863776 	0.260928 	2.565345 	0.000000 	
0.051385 	0.299901 	0.389402 	0.202034 	2.947313 	3.791901 	0.358956 	0.165589 	1.738236 	0.000000 	
-0.022145 	0.540041 	1.376009 	0.322500 	1.502642 	0.169562 	1.113320 	0.133747 	2.179641 	0.000000 	
0.025571 	0.472133 	1.345248 	0.004119 	0.833211 	6.314539 	1.077855 	0.295759 	1.465340 	0.000000 	
0.282068 	0.068211 	1.608418 	0.124767 	0.924544 	3.661355 	1.934451 	0.262598 	1.378284 	0.024010 	
0.132329 	-0.059572 	0.633561 	0.086637 	1.698262 	4.048794 	1.635219 	0.000086 	1.121136 	0.000000 	
0.262206 	-0.407159 	1.511305 	0.248791 	1.830200 	5.467480 	1.200598 	0.058599 	1.547832 	0.000000 	
-0.012047 	-0.071344 	1.893185 	0.322963 	1.833990 	3.172077 	2.308511 	0.311019 	1.557520 	0.000000 	
-0.020543 	0.089298 	1.580987 	0.072167 	0.145850 	6.367450 	0.590820 	0.024646 	1.557209 	0.000000 	
-0.002335 	-0.230796 	2.196418 	0.257002 	0.194817 	3.760854 	-0.029948 	-0.036614 	1.486947 	0.000000 	
0.208142 	-0.043613 	1.541310 	0.074021 	0.517179 	7.305358 	-0.429895 	0.156257 	1.179758 	0.000000 	
0.102782 	-0.108214 	1.883138 	0.872426 	0.829375 	3.792694 	0.007208 	-0.232334 	2.282665 	0.000000 	
0.264959 	-0.158475 	1.672745 	0.268225 	2.293085 	5.117460 	2.593772 	0.174267 	2.831934 	0.000000 	
0.026556 	0.896547 	0.954147 	0.111161 	0.658529 	4.094193 	-1.006781 	0.133328 	1.055880 	0.000000 	
0.124426 	0.218015 	2.096854 	-0.169236 	0.217988 	3.866889 	0.746493 	-0.157123 	2.544896 	0.000000 	
-0.014649 	0.112887 	1.283514 	-0.105902 	1.309942 	4.541065 	-0.083565 	0.122477 	1.372590 	0.000000 	
0.058874 	-0.220732 	1.489637 	0.499192 	2.731679 	4.833030 	2.600746 	0.023268 	1.082917 	0.000000 	
0.103674 	0.257640 	1.051116 	0.714865 	1.929955 	6.090329 	1.397843 	0.062186 	2.773853 	0.000000 	
-0.018751 	-0.230818 	1.072621 	-0.201835 	2.215598 	5.841747 	1.736384 	-0.139464 	1.323099 	0.000000 	
0.032106 	0.466974 	1.021418 	0.371834 	1.964832 	3.205624 	1.367219 	0.109805 	1.237961 	0.036260 	
-0.010150 	0.260817 	2.082408 	-0.078465 	0.521183 	4.132382 	-0.730200 	0.126904 	1.430860 	0.000000 	
-0.029519 	0.418272 	1.327654 	0.448825 	1.320694 	4.247779 	1.091094 	0.200637 	2.710951 	0.000000 	
0.172811 	-0.051291 	0.311387 	0.107875 	1.189063 	2.390294 	-1.110929 	-0.046060 	1.823989 	0.000000 	
-0.049736 	0.451979 	1.648659 	0.151234 	0.555098 	5.971778 	1.618828 	-0.039103 	2.124672 	0.000000 	
0.014806 	0.517665 	1.945614 	0.707353 	1.466269 	4.124787 	0.789805 	-0.198282 	1.194131 	0.000000 	
-0.104388 	0.060619 	1.592770 	-0.065415 	0.569070 	1.092978 	-0.802148 	0.012530 	1.044197 	0.000000 	
-0.033294 	0.050047 	0.897705 	0.528161 	1.686962 	3.087719 	0.596191 	0.128176 	2.678060 	0.000000 	
0.273815 	0.152436 	1.676275 	0.080416 	1.149437 	2.914082 	0.006489 	0.267661 	1.031132 	0.000000 	
-0.337593 	-0.055941 	2.063768 	-0.090571 	1.862466 	4.493642 	0.060280 	0.098107 	1.784184 	0.000000 	
0.148140 	0.018611 	1.181713 	0.635148 	1.041173 	5.422257 	0.006896 	-0.154283 	2.088965 	0.000000 	
-0.026435 	0.349788 	1.256469 	0.132082 	1.445142 	5.555961 	0.312417 	0.168251 	2.056945 	0.000000 	
0.499555 	-0.192751 	1.772729 	0.046168 	1.747652 	4.189415 	0.502806 	0.050862 	1.184359 	0.000000 	
0.012002 	0.273994 	0.819120 	0.385355 	2.738088 	4.867869 	0.561307 	-0.001250 	1.200330 	0.000000 	
0.496105 	-0.069977 	2.220414 	0.001925 	2.167320 	2.602193 	1.415337 	-0.119434 	1.434667 	0.000000 	
0.036710 	0.476011 	1.840999 	0.215521 	0.234986 	4.996359 	0.608679 	-0.060691 	1.098431 	0.000000 	
0.002278 	0.155178 	1.079596 	0.147350 	1.457182 	4.508668 	2.980372 	0.162977 	1.445993 	0.000000 	
0.023609 	0.657549 	0.849743 	0.107361 	1.328308 	6.763267 	1.659448 	0.128681 	1.185029 	0.000000 	
0.038267 	0.174007 	1.894849 	0.855305 	2.209907 	4.825027 	0.904476 	0.159794 	1.207169 	0.000000 	
0.146905 	0.256898 	1.424810 	0.015336 	0.581562 	3.374050 	-0.114092 	0.083824 	1.188183 	0.000000 	
-0.043771 	-0.365278 	2.137049 	0.027395 	0.486196 	4.068635 	0.593342 	0.246153 	1.488965 	0.000000 	
0.075715 	0.510473 	1.686139 	0.087456 	1.130570 	7.456605 	0.208668 	0.056494 	1.061253 	0.000000 	
0.064290 	0.338963 	1.003832 	0.576845 	1.582192 	4.584625 	0.255717 	-0.057535 	1.265063 	0.000000 	
0.093150 	0.321033 	1.495640 	0.594590 	0.722249 	4.247948 	1.174797 	-0.045097 	0.882921 	0.000000 	
-0.012930 	0.137765 	0.956817 	0.443645 	0.888699 	6.423958 	-1.268929 	0.193027 	1.728299 	0.000000 	
0.029333 	-0.094164 	1.397843 	1.053395 	1.298696 	4.065064 	-0.053988 	0.127213 	1.110348 	0.000000 	
0.502864 	0.157534 	0.898559 	0.001176 	0.193984 	4.944631 	-0.958135 	0.139572 	1.437033 	0.000000 	
0.470085 	-0.499127 	0.925812 	0.212916 	1.667548 	5.712476 	1.487898 	-0.214699 	2.794989 	0.000000 	
0.122435 	0.463313 	1.531292 	0.182738 	1.210879 	2.691595 	1.140647 	0.204736 	2.278178 	0.000000 	
-0.095816 	0.245361 	1.774502 	0.034050 	2.608915 	4.709071 	0.559100 	-0.015914 	2.350365 	0.000000 	
0.007129 	0.456564 	1.669478 	0.307686 	1.792799 	4.548369 	0.167750 	0.079009 	1.312093 	0.033052 	
-0.006081 	-0.372730 	0.914730 	-0.181681 	1.441942 	4.843757 	0.917082 	0.041046 	1.404186 	0.000000 	
0.125519 	0.276320 	1.072709 	-0.000929 	2.532796 	3.848922 	1.187933 	-0.095598 	1.493071 	0.000000 	
-0.000399 	0.793505 	1.462257 	-0.103495 	0.738853 	5.174531 	-0.918466 	0.216290 	1.405268 	0.000000 	
-0.012747 	0.344271 	1.603075 	0.350814 	2.956429 	6.545144 	2.486522 	0.231253 	1.742167 	0.000000 	
0.253882 	0.198860 	1.414872 	0.345098 	0.237396 	3.703595 	0.865875 	0.054076 	2.050177 	0.019875 	
0.031442 	0.337644 	1.238390 	0.201152 	1.163843 	4.378018 	2.253823 	0.170010 	1.253804 	0.000000 	
0.154682 	0.741911 	1.844635 	0.021510 	0.206433 	2.686977 	0.212038 	0.093150 	1.029815 	0.000000 	
0.606826 	0.253032 	1.954701 	0.143126 	0.690176 	2.891702 	0.686199 	0.338837 	2.852397 	0.000000 	
0.023366 	0.527925 	0.755744 	0.260180 	1.923194 	1.404882 	2.237132 	0.178123 	1.259314 	0.000000 	
0.097888 	0.741271 	1.896778 	0.130824 	0.675525 	6.086035 	0.523423 	0.164553 	1.074133 	0.000000 	
-0.038013 	0.401142 	1.509396 	0.285729 	0.278943 	5.089051 	0.874653 	0.153342 	2.097280 	0.000000 	
0.189735 	0.067818 	2.694783 	0.133184 	1.097452 	6.083059 	0.412312 	0.175825 	1.107843 	0.000000 	
0.034711 	0.145754 	1.782623 	0.320623 	1.411745 	2.847274 	0.721093 	0.235617 	1.229509 	0.000000 	
-0.025429 	0.120704 	2.470335 	0.442870 	0.307599 	3.348571 	0.660736 	0.124276 	1.700383 	0.000000 	
-0.035872 	0.250467 	2.645923 	0.673451 	2.357124 	5.209432 	0.492486 	0.187447 	2.757836 	0.000000 	
-0.061901 	0.479795 	1.956172 	0.091046 	0.988235 	2.500104 	-1.172846 	-0.220029 	2.288570 	0.000000 	
0.535664 	0.141823 	1.210588 	-0.010745 	1.267417 	6.573999 	-1.015922 	0.242089 	1.818261 	0.000000 	
0.036846 	0.324359 	0.334498 	0.073752 	0.777339 	4.635533 	2.768384 	0.129612 	1.187238 	0.000000 	
0.114711 	0.466590 	1.243717 	0.573213 	1.276638 	5.676466 	-0.850217 	-0.052156 	1.874935 	0.000000 	
0.016242 	0.519527 	1.208328 	0.288817 	0.714160 	6.131221 	1.245999 	0.046638 	1.250272 	0.000000 	
0.057343 	-0.017372 	1.415458 	-0.159255 	1.539171 	3.706202 	1.768897 	0.194445 	1.924714 	0.000000 	
0.740076 	-0.043836 	3.246676 	0.005977 	0.581605 	4.197266 	1.725800 	0.189476 	1.408011 	0.000000 	
0.218474 	-0.657307 	0.800792 	-0.011736 	1.282547 	3.805213 	0.836588 	0.299955 	1.507530 	0.000000 	
-0.000291 	0.171151 	1.023797 	-0.083735 	1.174668 	4.988397 	1.907584 	0.262053 	1.471539 	0.000000 	
0.097997 	0.148922 	1.405705 	0.958378 	1.224513 	1.546483 	2.515243 	-0.005742 	1.617760 	0.000000 	
-0.062280 	0.523247 	2.514492 	0.234979 	0.230118 	5.803980 	1.395289 	0.073344 	2.145154 	0.000000 	
-0.123902 	0.169636 	2.065258 	0.279502 	0.374077 	2.900904 	0.692911 	-0.213686 	2.407810 	0.000000 	
0.161355 	-0.066283 	0.736546 	0.040522 	1.109746 	2.424209 	-0.409449 	0.289110 	1.330749 	0.000000 	
0.005843 	0.075718 	1.560944 	1.042946 	2.496214 	5.127135 	1.587343 	0.053218 	1.338378 	0.000000 	
0.014383 	0.489901 	2.359238 	0.545926 	1.778029 	4.560445 	0.434440 	-0.001824 	1.206878 	0.000000 	
-0.177407 	0.305969 	2.530645 	-0.020121 	0.134680 	4.543051 	0.183430 	-0.028571 	1.192370 	0.000000 	
-0.058791 	0.226847 	1.360923 	0.050475 	0.449504 	2.640624 	0.762576 	0.051699 	1.992048 	0.000000 	
0.124750 	0.286741 	2.727038 	0.122752 	0.236531 	3.373781 	1.157866 	-0.011808 	1.004126 	0.000000 	
0.085673 	0.100182 	0.781025 	0.314645 	0.930354 	3.018297 	1.891680 	0.103295 	1.202322 	0.000000 	
0.336167 	0.425334 	1.693596 	0.041690 	1.123962 	4.536564 	-0.499485 	0.075577 	1.858871 	0.000000 	
-0.017108 	0.999712 	1.049317 	0.112352 	0.995324 	6.223852 	-0.323568 	0.282952 	1.949351 	0.000000 	
0.007994 	0.794777 	2.460825 	0.369975 	2.079346 	2.818081 	-0.006266 	0.247082 	1.304869 	0.000000 	
0.059593 	0.302145 	1.069161 	0.022693 	0.892214 	4.655741 	-0.824640 	0.193702 	1.370988 	0.000000 	
0.012946 	0.088045 	1.343555 	0.139848 	1.251179 	4.997443 	1.947157 	0.074091 	1.364057 	0.022195 	
0.047733 	-0.083619 	2.010606 	0.732761 	1.972400 	4.963512 	-0.261428 	0.309554 	1.161016 	0.000000 	
0.361225 	-0.411369 	1.026226 	0.305411 	1.930147 	2.436046 	0.363345 	0.279251 	2.299144 	0.000000 	
0.021287 	0.446104 	1.140749 	0.650094 	1.309145 	1.444415 	0.780780 	0.195652 	1.108971 	0.000000 	
0.028550 	0.221692 	1.300939 	0.341098 	0.956360 	4.897171 	-0.139982 	0.272102 	1.220127 	0.000000 	
0.247711 	0.198197 	1.939211 	0.128903 	1.576336 	3.950008 	0.964740 	0.263759 	1.373271 	0.026359 	
0.108271 	0.311419 	1.393087 	0.235829 	0.892004 	4.796209 	2.292518 	-0.073149 	1.115654 	0.000000 	
0.125251 	-0.471404 	1.165990 	-0.022674 	1.670686 	5.822968 	2.245024 	0.155340 	1.617021 	0.000000 	
0.021420 	0.549895 	2.143445 	0.205627 	1.765544 	7.012803 	0.042606 	-0.053350 	1.078956 	0.000000 	
0.145125 	-0.042429 	2.106877 	-0.045708 	0.912247 	4.367314 	3.141460 	0.003029 	2.062205 	0.000000 	
-0.044251 	0.391516 	1.069679 	0.032002 	1.113074 	6.082329 	0.486838 	-0.075417 	1.763740 	0.000000 	
-0.001789 	0.219748 	1.576725 	0.352480 	0.806542 	2.899579 	2.458621 	0.170811 	1.492226 	0.000000 	
0.049884 	1.002929 	1.974985 	0.136151 	1.948838 	3.259194 	2.826270 	-0.031418 	1.164160 	0.000000 	
-0.141174 	0.327898 	1.861325 	-0.047693 	0.156683 	3.405202 	2.719077 	0.100952 	1.198238 	0.000000 	
-0.001409 	0.612257 	1.932161 	0.583396 	1.676801 	4.300792 	-0.438141 	0.101262 	1.508945 	0.000000 	
-0.061079 	0.330946 	1.941869 	0.280656 	0.350725 	1.899736 	1.042153 	0.104625 	2.391260 	0.000000 	
-0.000360 	0.074611 	1.093584 	0.539468 	1.158044 	4.667189 	0.197377 	0.160339 	1.477810 	0.000000 	
0.020910 	0.702611 	1.069125 	0.094479 	1.061839 	4.763336 	0.931154 	0.214462 	1.274875 	0.000000 	
-0.013617 	0.144413 	2.077827 	0.763096 	1.922064 	3.878899 	-0.036680 	0.196863 	1.844154 	0.000000 	
0.099382 	0.276766 	1.890760 	0.418818 	1.827984 	5.787262 	0.978058 	0.147400 	2.810244 	0.029088 	
-0.202908 	0.200232 	1.616344 	-0.225771 	0.720624 	5.640366 	0.649930 	0.259790 	2.464476 	0.000000 	
0.067861 	-0.178318 	1.390394 	0.080977 	0.425721 	4.247932 	0.716682 	0.304369 	1.385965 	0.000000 	
0.116463 	-0.061794 	0.555628 	0.335842 	1.378520 	6.843839 	1.096896 	0.093200 	1.675892 	0.000000 	
0.024949 	0.253384 	1.041652 	0.524538 	1.473520 	3.329754 	1.860740 	0.061400 	1.142579 	0.033391 	
0.063819 	0.085198 	1.643382 	0.666700 	1.292022 	4.570677 	0.763196 	-0.129113 	1.065862 	0.000000 	
0.183545 	0.074193 	2.152532 	0.468319 	1.165540 	5.764336 	2.487403 	0.151531 	2.117797 	0.000000 	
0.336188 	-0.375078 	1.672977 	0.117336 	0.850069 	4.196362 	2.187328 	0.155877 	1.057784 	0.000000 	
0.107931 	0.901339 	1.938534 	0.177844 	0.610199 	6.263637 	-0.133784 	0.081199 	0.892484 	0.000000 	
-0.075005 	0.207501 	1.532286 	0.181908 	1.330344 	4.505186 	0.327217 	0.125189 	2.329873 	0.000000 	
0.409070 	-0.066102 	1.509032 	0.149902 	0.583265 	7.428996 	1.066044 	0.208335 	1.089272 	0.000000 	
-0.016430 	0.620448 	0.448837 	0.042285 	0.862093 	4.339715 	0.905625 	0.244466 	1.792995 	0.000000 	
0.063982 	-0.205476 	1.440219 	0.437095 	1.085980 	4.250028 	1.338130 	0.131545 	1.092457 	0.000000 	
0.023296 	0.536545 	1.545151 	0.310252 	0.370678 	2.611092 	0.494756 	0.106890 	1.203221 	0.000000 	
-0.069396 	0.402209 	1.281725 	-0.066405 	1.029236 	3.606511 	-0.414919 	0.124237 	1.159339 	0.000000 	
-0.154781 	0.224121 	1.871396 	-0.022386 	1.437822 	1.690191 	0.445065 	0.238771 	1.348405 	0.000000 	
0.218887 	-0.335724 	0.808038 	0.005850 	1.916728 	6.123685 	1.664422 	0.022865 	1.376168 	0.000000 	
0.338803 	0.214294 	0.858067 	0.011629 	1.455604 	6.137660 	1.829778 	0.131304 	1.184890 	0.000000 	
0.047710 	0.506988 	2.376897 	0.482671 	2.212636 	6.939281 	1.824296 	0.138155 	2.451629 	0.000000 	
0.272775 	-0.032808 	0.651458 	-0.021523 	1.972496 	4.335299 	1.798663 	0.148033 	2.095321 	0.000000 	
0.127865 	-0.127151 	1.417144 	-0.006798 	-0.019572 	3.161608 	-0.721178 	0.115072 	1.498759 	0.000000 	
0.275193 	-0.254503 	0.810114 	-0.011496 	0.251180 	1.807193 	-0.399139 	0.018311 	1.681444 	0.000000 	
-0.072585 	-0.107678 	1.178634 	0.141342 	1.129517 	4.871402 	1.277774 	0.028480 	2.205072 	0.000000 	
0.023793 	0.592810 	1.467488 	-0.178280 	0.369449 	3.330418 	1.429778 	0.350446 	2.697688 	0.000000 	
0.022405 	0.208799 	0.233013 	0.161485 	0.862326 	6.073229 	0.270590 	-0.049125 	1.177012 	0.000000 	
0.174939 	0.172475 	2.141292 	0.125045 	0.837522 	3.954240 	2.070186 	0.110147 	0.967348 	0.000000 	
0.051787 	-0.097568 	1.932388 	0.213337 	0.448386 	1.534499 	1.793086 	0.025494 	1.155028 	0.000000 	
0.049703 	0.383868 	2.559962 	-0.037880 	1.359639 	5.744751 	1.046644 	0.168606 	1.691390 	0.000000 	
0.196828 	-0.071409 	2.102482 	0.205690 	1.104098 	4.448122 	-0.966019 	0.354232 	1.508828 	0.000000 	
-0.023189 	0.679635 	2.878745 	0.390077 	1.484014 	6.246727 	2.540362 	-0.055630 	2.050640 	0.000000 	
-0.035506 	0.556600 	1.196122 	0.426572 	1.410605 	5.367162 	-0.512860 	-0.012701 	2.644840 	0.000000 	
0.040814 	0.361005 	1.852087 	0.591944 	0.832397 	6.251639 	0.829837 	0.052174 	0.967118 	0.000000 	
0.122725 	0.578162 	2.541594 	0.314062 	1.486329 	4.995192 	2.470958 	0.040935 	2.332475 	0.000000 	
0.246165 	0.111275 	1.942576 	0.277461 	0.037679 	3.752447 	1.434970 	0.057629 	1.574479 	0.042026 	
0.097392 	0.079705 	2.411429 	0.058489 	0.851849 	5.841353 	-0.267469 	0.001729 	1.154864 	0.000000 	
0.139597 	0.170770 	2.684467 	0.199388 	1.304853 	6.213529 	0.664431 	0.298984 	1.251745 	0.000000 	
-0.003162 	0.837188 	0.926467 	0.111178 	1.374655 	4.178380 	-0.723546 	-0.011687 	1.549588 	0.000000 	
0.295125 	0.126291 	0.917717 	-0.011619 	1.408031 	5.883248 	1.029981 	0.100185 	1.935511 	0.000000 	
0.041299 	0.620610 	1.606621 	0.374569 	1.416620 	5.610055 	1.293240 	-0.144864 	1.099698 	0.000000 	
